corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
wikipedia-janvier;9;22;Àktivität;NOUN;10;TreeTagger
wikipedia-janvier;9;23;z';PART;10;TreeTagger
wikipedia-janvier;9;24;schätza;VERB;10;TreeTagger
wikipedia-janvier;9;25;.;PUNCT;10;TreeTagger
wikipedia-janvier;10;1;S;NOUN;10;TreeTagger
wikipedia-janvier;10;2;Àtomkràftwark;NOUN;10;TreeTagger
wikipedia-janvier;10;3;hàt;VERB;10;TreeTagger
wikipedia-janvier;10;4;zwei;NUM;10;TreeTagger
wikipedia-janvier;10;5;Druckwàsserreàktora;NOUN;10;TreeTagger
wikipedia-janvier;10;6;,;PUNCT;10;TreeTagger
wikipedia-janvier;10;7;wo;PRON;10;TreeTagger
wikipedia-janvier;10;8;jeder;PRON;10;TreeTagger
wikipedia-janvier;10;9;a;DET;10;TreeTagger
wikipedia-janvier;10;10;Leischtung;NOUN;10;TreeTagger
wikipedia-janvier;10;11;vu;ADP;10;TreeTagger
wikipedia-janvier;10;12;880;NUM;10;TreeTagger
wikipedia-janvier;10;13;MW;NOUN;10;TreeTagger
wikipedia-janvier;10;14;produziara;NOUN;10;TreeTagger
wikipedia-janvier;10;15;kààt;VERB;10;TreeTagger
wikipedia-janvier;10;16;.;PUNCT;10;TreeTagger
wikipedia-janvier;11;1;Sa;ADJ;10;TreeTagger
wikipedia-janvier;11;2;wara;NOUN;10;TreeTagger
wikipedia-janvier;11;3;dur;ADP;10;TreeTagger
wikipedia-janvier;11;4;dr;DET;10;TreeTagger
wikipedia-janvier;11;5;groß;ADJ;10;TreeTagger
wikipedia-janvier;11;6;Kànàl;NOUN;10;TreeTagger
wikipedia-janvier;11;7;vum;ADP;10;TreeTagger
wikipedia-janvier;11;8;Elsàss;NOUN;10;TreeTagger
wikipedia-janvier;11;9;àbkiahlt;VERB;10;TreeTagger
wikipedia-janvier;11;10;.;PUNCT;10;TreeTagger
wikipedia-janvier;12;1;Dr;DET;10;TreeTagger
wikipedia-janvier;12;2;Container;NOUN;10;TreeTagger
wikipedia-janvier;12;3;vun'ma;NOUN;10;TreeTagger
wikipedia-janvier;12;4;Reàktor;NOUN;10;TreeTagger
wikipedia-janvier;12;5;ìsch;VERB;10;TreeTagger
wikipedia-janvier;12;6;üs;ADP;10;TreeTagger
wikipedia-janvier;12;7;Stàhl;NOUN;10;TreeTagger
wikipedia-janvier;12;8;un;CONJ;10;TreeTagger
wikipedia-janvier;12;9;wìegt;ADJ;10;TreeTagger
wikipedia-janvier;12;10;ungfahr;NOUN;10;TreeTagger
wikipedia-janvier;12;11;160;NUM;10;TreeTagger
wikipedia-janvier;12;12;Tonna;NOUN;10;TreeTagger
wikipedia-janvier;12;13;.;PUNCT;10;TreeTagger
wikipedia-janvier;13;1;Ìn;ADP;10;TreeTagger
wikipedia-janvier;13;2;so'ma;ADJ;10;TreeTagger
wikipedia-janvier;13;3;Container;NOUN;10;TreeTagger
wikipedia-janvier;13;4;sìn;VERB;10;TreeTagger
wikipedia-janvier;13;5;60;NUM;10;TreeTagger
wikipedia-janvier;13;6;Tonna;NOUN;10;TreeTagger
wikipedia-janvier;13;7;Karnbrennstoff;NOUN;10;TreeTagger
wikipedia-janvier;13;8;(;PUNCT;10;TreeTagger
wikipedia-janvier;13;9;Uràn;NOUN;10;TreeTagger
wikipedia-janvier;13;10;);PUNCT;10;TreeTagger
wikipedia-janvier;13;11;.;PUNCT;10;TreeTagger
wikipedia-janvier;14;1;Dr;DET;10;TreeTagger
wikipedia-janvier;14;2;Boda;NOUN;10;TreeTagger
wikipedia-janvier;14;3;unter'ma;NOUN;10;TreeTagger
wikipedia-janvier;14;4;Reàktor;NOUN;10;TreeTagger
wikipedia-janvier;14;5;ìsch;VERB;10;TreeTagger
wikipedia-janvier;14;6;1;NUM;10;TreeTagger
wikipedia-janvier;14;7;Meter;NOUN;10;TreeTagger
wikipedia-janvier;14;8;dìck;NOUN;10;TreeTagger
wikipedia-janvier;14;9;.;PUNCT;10;TreeTagger
wikipedia-janvier;15;1;D;DET;10;TreeTagger
wikipedia-janvier;15;2;Gegend;NOUN;10;TreeTagger
wikipedia-janvier;15;3;vu;ADP;10;TreeTagger
wikipedia-janvier;15;4;Fassena;NOUN;10;TreeTagger
wikipedia-janvier;15;5;lìegt;VERB;10;TreeTagger
wikipedia-janvier;15;6;uf;ADP;10;TreeTagger
wikipedia-janvier;15;7;dr;DET;10;TreeTagger
wikipedia-janvier;15;8;owerrhinischa;NOUN;10;TreeTagger
wikipedia-janvier;15;9;Tiafewena;NOUN;10;TreeTagger
wikipedia-janvier;15;10;,;PUNCT;10;TreeTagger
wikipedia-janvier;15;11;wo;PRON;10;TreeTagger
wikipedia-janvier;15;12;bekànnt;ADJ;10;TreeTagger
wikipedia-janvier;15;13;ìsch;VERB;10;TreeTagger
wikipedia-janvier;15;14;fer;ADP;10;TreeTagger
wikipedia-janvier;15;15;ìhra;NOUN;10;TreeTagger
wikipedia-janvier;15;16;Ardbewa-Gfohr;NOUN;10;TreeTagger
wikipedia-janvier;15;17;.;PUNCT;10;TreeTagger
wikipedia-janvier;16;1;Ànna;NOUN;10;TreeTagger
wikipedia-janvier;16;2;1356;NUM;10;TreeTagger
wikipedia-janvier;16;3;hàt;VERB;10;TreeTagger
wikipedia-janvier;16;4;a;DET;10;TreeTagger
wikipedia-janvier;16;5;groß;ADJ;10;TreeTagger
wikipedia-janvier;16;6;Ardbewa;NOUN;10;TreeTagger
wikipedia-janvier;16;7;d;DET;10;TreeTagger
wikipedia-janvier;16;8;Stàdt;ADJ;10;TreeTagger
wikipedia-janvier;16;9;Bàsel;NOUN;10;TreeTagger
wikipedia-janvier;16;10;zersteert;VERB;10;TreeTagger
wikipedia-janvier;16;11;.;PUNCT;10;TreeTagger
wikipedia-janvier;17;1;Dàs;DET;10;TreeTagger
wikipedia-janvier;17;2;Bàsler;NOUN;10;TreeTagger
wikipedia-janvier;17;3;Ardbewa;NOUN;10;TreeTagger
wikipedia-janvier;17;4;ìsch;VERB;10;TreeTagger
wikipedia-janvier;17;5;ewa;NOUN;10;TreeTagger
wikipedia-janvier;17;6;àls;NOUN;10;TreeTagger
wikipedia-janvier;17;7;Referanz;NOUN;10;TreeTagger
wikipedia-janvier;17;8;gnumma;NOUN;10;TreeTagger
wikipedia-janvier;17;9;worra;NOUN;10;TreeTagger
wikipedia-janvier;17;10;,;PUNCT;10;TreeTagger
wikipedia-janvier;17;11;fer;ADP;10;TreeTagger
wikipedia-janvier;17;12;d;PRON;10;TreeTagger
wikipedia-janvier;17;13;Àtomkràft;ADJ;10;TreeTagger
wikipedia-janvier;17;14;z';ADP;10;TreeTagger
wikipedia-janvier;17;15;Fassena;NOUN;10;TreeTagger
wikipedia-janvier;17;16;z';ADP;10;TreeTagger
wikipedia-janvier;17;17;bàuia;NOUN;10;TreeTagger
wikipedia-janvier;17;18;:;PUNCT;10;TreeTagger
wikipedia-janvier;17;19;noh;ADP;10;TreeTagger
wikipedia-janvier;17;20;da;DET;10;TreeTagger
wikipedia-janvier;17;21;Sìcherheitsnorma;NOUN;10;TreeTagger
wikipedia-janvier;17;22;ìsch;VERB;10;TreeTagger
wikipedia-janvier;17;23;vorgsah;VERB;10;TreeTagger
wikipedia-janvier;17;24;àss;CONJ;10;TreeTagger
wikipedia-janvier;17;25;s;NOUN;10;TreeTagger
wikipedia-janvier;17;26;Kràftwark;NOUN;10;TreeTagger
wikipedia-janvier;17;27;a;DET;10;TreeTagger
wikipedia-janvier;17;28;Ardbewa;NOUN;10;TreeTagger
wikipedia-janvier;17;29;vu;ADP;10;TreeTagger
wikipedia-janvier;17;30;dara;NOUN;10;TreeTagger
wikipedia-janvier;17;31;Stärka;NOUN;10;TreeTagger
wikipedia-janvier;17;32;kännt;VERB;10;TreeTagger
wikipedia-janvier;17;33;üshàlta;ADJ;10;TreeTagger
wikipedia-janvier;17;34;.;PUNCT;10;TreeTagger
wikipedia-janvier;18;1;Dr;DET;10;TreeTagger
wikipedia-janvier;18;2;Kànàl;NOUN;10;TreeTagger
wikipedia-janvier;18;3;dernawa;NOUN;10;TreeTagger
wikipedia-janvier;18;4;hìlft;VERB;10;TreeTagger
wikipedia-janvier;18;5;ìn;ADP;10;TreeTagger
wikipedia-janvier;18;6;dr;DET;10;TreeTagger
wikipedia-janvier;18;7;Àbkiahlung;NOUN;10;TreeTagger
wikipedia-janvier;18;8;vu;ADP;10;TreeTagger
wikipedia-janvier;18;9;da;DET;10;TreeTagger
wikipedia-janvier;18;10;Reàktora;NOUN;10;TreeTagger
wikipedia-janvier;18;11;.;PUNCT;10;TreeTagger
wikipedia-janvier;19;1;Dur;ADP;10;TreeTagger
wikipedia-janvier;19;2;dàs;DET;10;TreeTagger
wikipedia-janvier;19;3;wìrd;ADJ;10;TreeTagger
wikipedia-janvier;19;4;s;NOUN;10;TreeTagger
wikipedia-janvier;19;5;Wàsser;ADJ;10;TreeTagger
wikipedia-janvier;19;6;vum;ADP;10;TreeTagger
wikipedia-janvier;19;7;Kànàl;NOUN;10;TreeTagger
wikipedia-janvier;19;8;a;DET;10;TreeTagger
wikipedia-janvier;19;9;bìtsi;NOUN;10;TreeTagger
wikipedia-janvier;19;10;wärmer;ADJ;10;TreeTagger
wikipedia-janvier;19;11;:;PUNCT;10;TreeTagger
wikipedia-janvier;19;12;ungfahr;ADV;10;TreeTagger
wikipedia-janvier;19;13;0,7;NUM;10;TreeTagger
wikipedia-janvier;19;14;°;NOUN;10;TreeTagger
wikipedia-janvier;19;15;C;NOUN;10;TreeTagger
wikipedia-janvier;19;16;(;PUNCT;10;TreeTagger
wikipedia-janvier;19;17;durschnìttlig;ADJ;10;TreeTagger
wikipedia-janvier;19;18;);PUNCT;10;TreeTagger
wikipedia-janvier;19;19;.;PUNCT;10;TreeTagger
wikipedia-janvier;20;1;Ìn;ADP;10;TreeTagger
wikipedia-janvier;20;2;dara;NOUN;10;TreeTagger
wikipedia-janvier;20;3;Gegend;NOUN;10;TreeTagger
wikipedia-janvier;20;4;ìsch;VERB;10;TreeTagger
wikipedia-janvier;20;5;d;DET;10;TreeTagger
wikipedia-janvier;20;6;"""";NOUN;10;TreeTagger
wikipedia-janvier;20;7;Hàrdt;NOUN;10;TreeTagger
wikipedia-janvier;20;8;"""";NOUN;10;TreeTagger
wikipedia-janvier;20;9;,;PUNCT;10;TreeTagger
wikipedia-janvier;20;10;a;DET;10;TreeTagger
wikipedia-janvier;20;11;Wàld;NOUN;10;TreeTagger
wikipedia-janvier;20;12;mìt;ADP;10;TreeTagger
wikipedia-janvier;20;13;kìesigem;ADJ;10;TreeTagger
wikipedia-janvier;20;14;Boda;NOUN;10;TreeTagger
wikipedia-janvier;20;15;wo;PRON;10;TreeTagger
wikipedia-janvier;20;16;fer;ADP;10;TreeTagger
wikipedia-janvier;20;17;d;DET;10;TreeTagger
wikipedia-janvier;20;18;Làndwìrtschàft;ADJ;10;TreeTagger
wikipedia-janvier;20;19;nìt;PART;10;TreeTagger
wikipedia-janvier;20;20;geignet;ADJ;10;TreeTagger
wikipedia-janvier;20;21;ìsch;VERB;10;TreeTagger
wikipedia-janvier;20;22;(;PUNCT;10;TreeTagger
wikipedia-janvier;20;23;üsser;NOUN;10;TreeTagger
wikipedia-janvier;20;24;fer;ADP;10;TreeTagger
wikipedia-janvier;20;25;Spàrgla;NOUN;10;TreeTagger
wikipedia-janvier;20;26;);PUNCT;10;TreeTagger
wikipedia-janvier;20;27;.;PUNCT;10;TreeTagger
wikipedia-janvier;21;1;Àlso;NOUN;10;TreeTagger
wikipedia-janvier;21;2;ìsch;VERB;10;TreeTagger
wikipedia-janvier;21;3;do;ADV;10;TreeTagger
wikipedia-janvier;21;4;a;DET;10;TreeTagger
wikipedia-janvier;21;5;ìnduschtriella;NOUN;10;TreeTagger
wikipedia-janvier;21;6;Entwìcklung;NOUN;10;TreeTagger
wikipedia-janvier;21;7;vu;ADP;10;TreeTagger
wikipedia-janvier;21;8;da;DET;10;TreeTagger
wikipedia-janvier;21;9;Iwohner;NOUN;10;TreeTagger
wikipedia-janvier;21;10;zìmlig;ADV;10;TreeTagger
wikipedia-janvier;21;11;güet;ADJ;10;TreeTagger
wikipedia-janvier;21;12;ààgsah;VERB;10;TreeTagger
wikipedia-janvier;21;13;gsìì;VERB;10;TreeTagger
wikipedia-janvier;21;14;.;PUNCT;10;TreeTagger
wikipedia-janvier;22;1;Ìm;ADP;10;TreeTagger
wikipedia-janvier;22;2;Unterboda;NOUN;10;TreeTagger
wikipedia-janvier;22;3;vum;ADP;10;TreeTagger
wikipedia-janvier;22;4;Elsàss;NOUN;10;TreeTagger
