corpus_name;sentence_position;position;value
wikipedia-janvier;37;2;5.
wikipedia-janvier;37;3;septamber
wikipedia-janvier;37;4;2012
wikipedia-janvier;37;5;ìsch
wikipedia-janvier;37;6;heißer
wikipedia-janvier;37;7;Wàsserstoffperoxid-Dàmpf
wikipedia-janvier;37;8;üssapfüüst
wikipedia-janvier;37;9;un
wikipedia-janvier;37;10;hàt
wikipedia-janvier;37;11;zwei
wikipedia-janvier;37;12;Àrweiter
wikipedia-janvier;37;13;liicht
wikipedia-janvier;37;14;verbrennt
wikipedia-janvier;37;15;.
wikipedia-janvier;38;1;'s
wikipedia-janvier;38;2;hàt
wikipedia-janvier;38;3;a
wikipedia-janvier;38;4;Bràndalarm
wikipedia-janvier;38;5;gaa
wikipedia-janvier;38;6;,
wikipedia-janvier;38;7;obwohl
wikipedia-janvier;38;8;àss
wikipedia-janvier;38;9;kè
wikipedia-janvier;38;10;Fiir
wikipedia-janvier;38;11;gsìì
wikipedia-janvier;38;12;ìsch
wikipedia-janvier;38;13;.
wikipedia-janvier;39;1;Àm
wikipedia-janvier;39;2;9.
wikipedia-janvier;39;3;Àwrìl
wikipedia-janvier;39;4;2014
wikipedia-janvier;39;5;ìsch
wikipedia-janvier;39;6;e
wikipedia-janvier;39;7;sekundär
wikipedia-janvier;39;8;Kìehl
wikipedia-janvier;39;9;-
wikipedia-janvier;39;10;""""
wikipedia-janvier;39;11;Circuit
wikipedia-janvier;39;12;""""
wikipedia-janvier;39;13;vum
wikipedia-janvier;39;14;Reaktr
wikipedia-janvier;39;15;1
wikipedia-janvier;39;16;waga
wikipedia-janvier;39;17;`m
wikipedia-janvier;39;18;""""
wikipedia-janvier;39;19;Bouchon
wikipedia-janvier;39;20;""""
wikipedia-janvier;39;21;üss
wikipedia-janvier;39;22;Roscht
wikipedia-janvier;39;23;ìwwrgläufa
wikipedia-janvier;39;24;un
wikipedia-janvier;39;25;e
wikipedia-janvier;39;26;pààr
wikipedia-janvier;39;27;Trepfla
wikipedia-janvier;39;28;hàn
wikipedia-janvier;39;29;`s
wikipedia-janvier;39;30;ein
wikipedia-janvier;39;31;vun
wikipedia-janvier;39;32;de
wikipedia-janvier;39;33;zwei
wikipedia-janvier;39;34;Reaktrschutzsyschteem
wikipedia-janvier;39;35;kàpütt
wikipedia-janvier;39;36;gmàcht
wikipedia-janvier;39;37;,
wikipedia-janvier;39;38;so
wikipedia-janvier;39;39;hàn
wikipedia-janvier;39;40;se
wikipedia-janvier;39;41;müen
wikipedia-janvier;39;42;üsschàlta
wikipedia-janvier;39;43;.
wikipedia-janvier;40;1;Zwìscha
wikipedia-janvier;40;2;da
wikipedia-janvier;40;3;18.
wikipedia-janvier;40;4;un
wikipedia-janvier;40;5;19.
wikipedia-janvier;40;6;Àwrìl
wikipedia-janvier;40;7;2014
wikipedia-janvier;40;8;,
wikipedia-janvier;40;9;hàt
wikipedia-janvier;40;10;d
wikipedia-janvier;40;11;Stromproduktion
wikipedia-janvier;40;12;gànz
wikipedia-janvier;40;13;ghàlta
wikipedia-janvier;40;14;:
wikipedia-janvier;40;15;dr
wikipedia-janvier;40;16;Reàktor
wikipedia-janvier;40;17;n
wikipedia-janvier;40;18;°
wikipedia-janvier;40;19;I
wikipedia-janvier;40;20;ìsch
wikipedia-janvier;40;21;momentàn
wikipedia-janvier;40;22;üsser
wikipedia-janvier;40;23;Betrìeb
wikipedia-janvier;40;24;zitterm
wikipedia-janvier;40;25;9.
wikipedia-janvier;40;26;Àwrìl
wikipedia-janvier;40;27;gsìì
