cref_evaluation;29;15;asé
cref_evaluation;29;16;sérièz
cref_evaluation;29;17;.
cref_evaluation;30;1;an
cref_evaluation;30;2;ka
cref_evaluation;30;3;wè
cref_evaluation;30;4;ou
cref_evaluation;30;5;ka
cref_evaluation;30;6;dansé
cref_evaluation;30;7;su
cref_evaluation;30;8;mizik
cref_evaluation;30;9;sé
cref_evaluation;30;10;klip
cref_evaluation;30;11;la
cref_evaluation;30;12;an
cref_evaluation;30;13;télé
cref_evaluation;30;14;la
cref_evaluation;30;15;.
cref_evaluation;31;1;Dé
cref_evaluation;31;2;tout
cref_evaluation;31;3;fason
cref_evaluation;31;4;,
cref_evaluation;31;5;sé
cref_evaluation;31;6;té
cref_evaluation;31;7;prémyé
cref_evaluation;31;8;fwa
cref_evaluation;31;9;an
cref_evaluation;31;10;té
cref_evaluation;31;11;wè
cref_evaluation;31;12;on
cref_evaluation;31;13;moun
cref_evaluation;31;14;ki
cref_evaluation;31;15;pa
cref_evaluation;31;16;té
cref_evaluation;31;17;ka
cref_evaluation;31;18;tann
cref_evaluation;31;19;,
cref_evaluation;31;20;ké
cref_evaluation;31;21;an
cref_evaluation;31;22;té
cref_evaluation;31;23;ka
cref_evaluation;31;24;tann
cref_evaluation;31;25;palé
cref_evaluation;31;26;dé
cref_evaluation;31;27;sa
cref_evaluation;32;1;Rakoun
cref_evaluation;32;2;la
cref_evaluation;32;3;sé
cref_evaluation;32;4;amblem
cref_evaluation;32;5;Pak
cref_evaluation;32;6;national
cref_evaluation;32;7;Gwadloup
cref_evaluation;32;8;men
cref_evaluation;32;9;sé
cref_evaluation;32;10;on
cref_evaluation;32;11;jan
cref_evaluation;32;12;ki
cref_evaluation;32;13;té
cref_evaluation;32;14;introdwi
cref_evaluation;32;15;kon
cref_evaluation;32;16;mangous
cref_evaluation;32;17;ou
cref_evaluation;32;18;rat'
cref_evaluation;33;1;Sapoti
cref_evaluation;33;2;sé
cref_evaluation;33;3;on
cref_evaluation;33;4;fwi
cref_evaluation;33;5;a
cref_evaluation;33;6;sapotiyé
cref_evaluation;33;7;,
cref_evaluation;33;8;chè
cref_evaluation;33;9;a-y
cref_evaluation;33;10;sikré
cref_evaluation;33;11;on_pil
cref_evaluation;33;12;é
cref_evaluation;33;13;an
cref_evaluation;33;14;tchè
cref_evaluation;33;15;a
cref_evaluation;33;16;fwi
cref_evaluation;33;17;la
cref_evaluation;33;18;ni
cref_evaluation;33;19;ti
cref_evaluation;33;20;grenn'
cref_evaluation;33;21;nwè
cref_evaluation;34;1;oswè
cref_evaluation;34;2;la
cref_evaluation;34;3;mwen
cref_evaluation;34;4;ké
cref_evaluation;34;5;ay
cref_evaluation;34;6;kay
cref_evaluation;34;7;Jessica
cref_evaluation;34;8;,
cref_evaluation;34;9;dayè
cref_evaluation;34;10;li
cref_evaluation;34;11;di
cref_evaluation;34;12;mwen
cref_evaluation;34;13;vin
cref_evaluation;34;14;lakaz
cref_evaluation;34;15;a'y
cref_evaluation;34;16;byento
cref_evaluation;34;17;li
cref_evaluation;34;18;di
cref_evaluation;34;19;mwen
cref_evaluation;34;20;li
cref_evaluation;34;21;bezwen
cref_evaluation;34;22;fè
cref_evaluation;34;23;an
cref_evaluation;34;24;kolombo
cref_evaluation;35;1;Paské
cref_evaluation;35;2;lè
cref_evaluation;35;3;an
cref_evaluation;35;4;moun
cref_evaluation;35;5;ki
cref_evaluation;35;6;di
cref_evaluation;35;7;mwen
cref_evaluation;35;8;i
cref_evaluation;35;9;ni
cref_evaluation;35;10;an
cref_evaluation;35;11;diskou
cref_evaluation;35;12;kominotarist
cref_evaluation;35;13;,
cref_evaluation;35;14;mwen
cref_evaluation;35;15;ka
cref_evaluation;35;16;di
cref_evaluation;35;17;ki
cref_evaluation;35;18;ou
cref_evaluation;35;19;nwé
cref_evaluation;35;20;,
cref_evaluation;35;21;ki
cref_evaluation;35;22;ou
cref_evaluation;35;23;blan
cref_evaluation;35;24;si
cref_evaluation;35;25;ou
cref_evaluation;35;26;pou
cref_evaluation;35;27;biten
cref_evaluation;35;28;la
cref_evaluation;35;29;avansé
cref_evaluation;35;30;,
cref_evaluation;35;31;sé
cref_evaluation;35;32;an
cref_evaluation;35;33;sèl
cref_evaluation;35;34;fòs
cref_evaluation;35;35;ki
cref_evaluation;35;36;pou
cref_evaluation;35;37;fè
cref_evaluation;35;38;nou
cref_evaluation;35;39;avansé
cref_evaluation;36;1;Milatress
cref_evaluation;36;2;Solitid
cref_evaluation;36;3;sé
cref_evaluation;36;4;an
cref_evaluation;36;5;figui
cref_evaluation;36;6;istorik
cref_evaluation;36;7;a
cref_evaluation;36;8;résistans
cref_evaluation;36;9;a
cref_evaluation;36;10;esklav
cref_evaluation;36;11;neg
cref_evaluation;36;12;an
cref_evaluation;36;13;Gwadloup
cref_evaluation;36;14;,
cref_evaluation;36;15;Solitid
cref_evaluation;36;16;té
cref_evaluation;36;17;egzisté
cref_evaluation;36;18;mé
cref_evaluation;36;19;listwa
cref_evaluation;36;20;ay
cref_evaluation;36;21;sé
cref_evaluation;36;22;on
cref_evaluation;36;23;kont
cref_evaluation;36;24;.
cref_evaluation;38;1;Tini
cref_evaluation;38;2;onlo
cref_evaluation;38;3;dot
cref_evaluation;38;4;biten
cref_evaluation;38;5;pou
cref_evaluation;38;6;vwè
cref_evaluation;38;7;:
cref_evaluation;38;8;-
cref_evaluation;38;9;Gel
cref_evaluation;38;10;Gran
cref_evaluation;38;11;Gouf
cref_evaluation;38;12;,
cref_evaluation;38;13;sé
cref_evaluation;38;14;on
cref_evaluation;38;15;gran
cref_evaluation;38;16;twou
cref_evaluation;38;17;ki
cref_evaluation;38;18;fouyé
cref_evaluation;38;19;adan
cref_evaluation;38;20;falez
cref_evaluation;38;21;-la
cref_evaluation;38;22;é
cref_evaluation;38;23;adan
cref_evaluation;38;24;kiles
cref_evaluation;38;25;lanmè
cref_evaluation;38;26;-la
cref_evaluation;38;27;ka
cref_evaluation;38;28;rantré
cref_evaluation;38;29;-
cref_evaluation;38;30;Kay
cref_evaluation;38;31;Plat
cref_evaluation;38;32;,
cref_evaluation;38;33;sé
cref_evaluation;38;34;on
cref_evaluation;38;35;falèz
cref_evaluation;38;36;plat
cref_evaluation;38;37;anba
cref_evaluation;38;38;kiles
cref_evaluation;38;39;lanmè
cref_evaluation;38;40;la
cref_evaluation;38;41;ka
cref_evaluation;38;42;rantré
cref_evaluation;38;43;-
cref_evaluation;38;44;Moulen
cref_evaluation;38;45;Béza
cref_evaluation;38;46;,
cref_evaluation;38;47;sé
cref_evaluation;38;48;on
cref_evaluation;38;49;moulen
cref_evaluation;38;50;yo
cref_evaluation;38;51;rikonsui
cref_evaluation;38;52;avè
cref_evaluation;38;53;zel
cref_evaluation;38;54;a-y
cref_evaluation;38;55;-
cref_evaluation;38;56;Bitasyon
cref_evaluation;38;57;Mira
cref_evaluation;38;58;,
cref_evaluation;38;59;sé
cref_evaluation;38;60;on
cref_evaluation;38;61;bitasyon
cref_evaluation;38;62;an
cref_evaluation;38;63;tan
cref_evaluation;38;64;lontan
cref_evaluation;38;65;moun
cref_evaluation;38;66;pé
cref_evaluation;38;67;vizité
cref_evaluation;38;68;.
cref_evaluation;39;1;Swa
cref_evaluation;39;2;an
cref_evaluation;39;3;ké
cref_evaluation;39;4;travay
cref_evaluation;39;5;Paris8
cref_evaluation;39;6;swa
cref_evaluation;39;7;an
cref_evaluation;39;8;ké
cref_evaluation;39;9;travay
cref_evaluation;39;10;lakaz
cref_evaluation;39;11;mwen
cref_evaluation;39;12;,
cref_evaluation;39;13;kom
cref_evaluation;39;14;sa
cref_evaluation;39;15;lè
cref_evaluation;39;16;ou
cref_evaluation;39;17;vin
cref_evaluation;39;18;,
cref_evaluation;39;19;an
cref_evaluation;39;20;ké
cref_evaluation;39;21;la
cref_evaluation;39;22;,
cref_evaluation;39;23;an
cref_evaluation;39;24;pé
cref_evaluation;39;25;lwen
cref_evaluation;39;26;si
cref_evaluation;39;27;an
cref_evaluation;39;28;Paris8
cref_evaluation;39;29;,
cref_evaluation;39;30;swa
cref_evaluation;39;31;si
cref_evaluation;39;32;ou
cref_evaluation;39;33;di
cref_evaluation;39;34;mwen
cref_evaluation;39;35;ké
cref_evaluation;39;36;sé
cref_evaluation;39;37;on
cref_evaluation;39;38;lòt
cref_evaluation;39;39;jou
cref_evaluation;39;40;,
cref_evaluation;39;41;an
cref_evaluation;39;42;pa
cref_evaluation;39;43;sav
cref_evaluation;39;44;,
cref_evaluation;39;45;an
cref_evaluation;39;46;pé
cref_evaluation;39;47;vwè
cref_evaluation;39;48;,
cref_evaluation;39;49;men
cref_evaluation;39;50;ifo
cref_evaluation;39;51;ou
cref_evaluation;39;52;di
cref_evaluation;39;53;sa
cref_evaluation;39;54;lépito
cref_evaluation;39;55;posib
cref_evaluation;39;56;.
cref_evaluation;40;1;pétèt
cref_evaluation;40;2;osi
cref_evaluation;40;3;sé
cref_evaluation;40;4;on
cref_evaluation;40;5;timoun
cref_evaluation;40;6;k'ay
cref_evaluation;40;7;kòm
cref_evaluation;40;8;yo
cref_evaluation;40;9;ka
cref_evaluation;40;10;ba
cref_evaluation;40;11;'y
cref_evaluation;40;12;san
cref_evaluation;40;13;ké
cref_evaluation;40;14;i
cref_evaluation;40;15;mandé
cref_evaluation;40;16;menm
cref_evaluation;40;17;,
cref_evaluation;40;18;la
cref_evaluation;40;19;i
cref_evaluation;40;20;piti
cref_evaluation;40;21;,
cref_evaluation;40;22;bon
cref_evaluation;40;23;,
cref_evaluation;40;24;i
cref_evaluation;40;25;ni
cref_evaluation;40;26;dé
cref_evaluation;40;27;zan
cref_evaluation;40;28;,
cref_evaluation;40;29;pétèt
cref_evaluation;40;30;yo
cref_evaluation;40;31;ka
cref_evaluation;40;32;ba
cref_evaluation;40;33;'y
cref_evaluation;40;34;san
cref_evaluation;40;35;ké
cref_evaluation;40;36;i
cref_evaluation;40;37;mandé
cref_evaluation;40;38;an
cref_evaluation;40;39;kado
cref_evaluation;40;40;pasi
cref_evaluation;40;41;an
cref_evaluation;40;42;kado
cref_evaluation;40;43;pala
cref_evaluation;41;1;an
cref_evaluation;41;2;té
cref_evaluation;41;3;vlé
cref_evaluation;41;4;rakonté
cref_evaluation;41;5;zòt
cref_evaluation;41;6;finalman
cref_evaluation;41;7;dé
cref_evaluation;41;8;obstak
cref_evaluation;41;9;pou
cref_evaluation;41;10;bay
cref_evaluation;41;11;zòt
cref_evaluation;41;12;fòs
cref_evaluation;41;13;é
cref_evaluation;41;14;kouray
cref_evaluation;41;15;finalman
cref_evaluation;41;16;pou
cref_evaluation;41;17;di
cref_evaluation;41;18;zòt
cref_evaluation;41;19;ni
cref_evaluation;41;20;moun
cref_evaluation;41;21;ki
cref_evaluation;41;22;ni
cref_evaluation;41;23;obstak
cref_evaluation;40;1;,
cref_evaluation;41;1;ni
cref_evaluation;41;2;moun
cref_evaluation;41;3;ka
cref_evaluation;41;4;réyisi
cref_evaluation;41;5;kanmenm
cref_evaluation;42;1;é
cref_evaluation;42;2;Fifi
cref_evaluation;42;3;ka
cref_evaluation;42;4;di
cref_evaluation;42;5;mwen
cref_evaluation;42;6;a!
cref_evaluation;42;7;sé
cref_evaluation;42;8;on
cref_evaluation;42;9;timoun
cref_evaluation;42;10;ki
cref_evaluation;42;11;ka
cref_evaluation;42;12;réyisi
cref_evaluation;42;13;adan
cref_evaluation;42;14;lavi
cref_evaluation;42;15;,
cref_evaluation;42;16;an
cref_evaluation;42;17;di
cref_evaluation;42;18;non
cref_evaluation;42;19;sé
cref_evaluation;42;20;pa
cref_evaluation;42;21;paské
cref_evaluation;42;22;timoun
cref_evaluation;42;23;la
cref_evaluation;42;24;gaté
cref_evaluation;42;25;,
cref_evaluation;42;26;okontrè
cref_evaluation;42;27;menm
cref_evaluation;42;28;,
cref_evaluation;42;29;pétèt
cref_evaluation;42;30;sa
cref_evaluation;42;31;ka
cref_evaluation;42;32;rann
cref_evaluation;42;33;'y
cref_evaluation;42;34;pi
cref_evaluation;42;35;malévé
cref_evaluation;42;36;ankò
cref_evaluation;42;37;,
cref_evaluation;42;38;i
cref_evaluation;42;39;konprann
cref_evaluation;42;40;ké
cref_evaluation;42;41;dépi
cref_evaluation;42;42;i
cref_evaluation;42;43;bizwen
cref_evaluation;42;44;an
cref_evaluation;42;45;biten
cref_evaluation;42;46;,
cref_evaluation;42;47;fò
cref_evaluation;42;48;i
cref_evaluation;42;49;mandé
cref_evaluation;42;50;,
cref_evaluation;42;51;fò
cref_evaluation;42;52;yo
cref_evaluation;42;53;ba
cref_evaluation;42;54;'y
cref_evaluation;43;1;Bib
cref_evaluation;43;2;-la
cref_evaluation;43;3;:
cref_evaluation;43;4;labib
cref_evaluation;43;5;,
cref_evaluation;43;6;évé
cref_evaluation;43;7;vié
cref_evaluation;43;8;épi
cref_evaluation;43;9;nouvo
cref_evaluation;43;10;testaman
cref_evaluation;43;11;sé
cref_evaluation;43;12;Bondyé
cref_evaluation;43;13;ki
cref_evaluation;43;14;inspiré
cref_evaluation;43;15;-y
cref_evaluation;43;16;,
cref_evaluation;43;17;sé
cref_evaluation;43;18;sèl
cref_evaluation;43;19;vrè
cref_evaluation;43;20;biten
cref_evaluation;43;21;ki
cref_evaluation;43;22;matjé
cref_evaluation;43;23;et
cref_evaluation;43;24;on
cref_evaluation;43;25;lalwa
cref_evaluation;43;26;pou
cref_evaluation;43;27;tout
cref_evaluation;43;28;krétien
cref_evaluation;43;29;ki
cref_evaluation;43;30;ka
cref_evaluation;43;31;viv
cref_evaluation;43;32;.
cref_evaluation;44;1;On
cref_evaluation;44;2;sèl
cref_evaluation;44;3;sauvè
cref_evaluation;44;4;pou
cref_evaluation;44;5;mond
cref_evaluation;44;6;-la
cref_evaluation;44;7;,
cref_evaluation;44;8;pou
cref_evaluation;44;9;tala
cref_evaluation;44;10;ki
cref_evaluation;44;11;kréyé
cref_evaluation;44;12;syèl
cref_evaluation;44;13;épi
cref_evaluation;44;14;latè
cref_evaluation;44;15;sé
cref_evaluation;44;16;li
cref_evaluation;44;17;,
cref_evaluation;44;18;li
cref_evaluation;44;19;sé
cref_evaluation;44;20;sèl
cref_evaluation;44;21;bondyé
cref_evaluation;44;22;ki
cref_evaluation;44;23;vrè
cref_evaluation;44;24;.
cref_evaluation;45;1;yo
cref_evaluation;45;2;ka
cref_evaluation;45;3;rasazé
cref_evaluation;45;4;tout
cref_evaluation;45;5;sa
cref_evaluation;45;6;,
cref_evaluation;45;7;yo
cref_evaluation;45;8;plen
cref_evaluation;45;9;tout
cref_evaluation;45;10;,
cref_evaluation;45;11;alò
cref_evaluation;45;12;sèl
cref_evaluation;45;13;biten
cref_evaluation;45;14;yo
cref_evaluation;45;15;ni
cref_evaluation;45;16;konyè_la
cref_evaluation;45;17;sé
cref_evaluation;45;18;zanmi
cref_evaluation;45;19;a
cref_evaluation;45;20;yo
cref_evaluation;45;21;,
cref_evaluation;45;22;yo
cref_evaluation;45;23;ka
cref_evaluation;45;24;wè
cref_evaluation;45;25;sa
cref_evaluation;45;26;zanmi
cref_evaluation;45;27;a
cref_evaluation;45;28;yo
cref_evaluation;45;29;ka
cref_evaluation;45;30;fè
cref_evaluation;45;31;,
cref_evaluation;45;32;yo
cref_evaluation;45;33;k'ay
cref_evaluation;45;34;fouté
cref_evaluation;45;35;bòdèl
cref_evaluation;46;1;si
cref_evaluation;46;2;ou
cref_evaluation;46;3;té
cref_evaluation;46;4;trapé
cref_evaluation;46;5;bak
cref_evaluation;46;6;,
cref_evaluation;46;7;ou
cref_evaluation;46;8;ay
cref_evaluation;46;9;inivèsité
cref_evaluation;46;10;,
cref_evaluation;46;11;ou
cref_evaluation;46;12;sav
cref_evaluation;46;13;ou
cref_evaluation;46;14;pa
cref_evaluation;46;15;oblijé
cref_evaluation;46;16;fè
cref_evaluation;46;17;lèson
cref_evaluation;46;18;an
cref_evaluation;46;19;,
cref_evaluation;46;20;ou
cref_evaluation;46;21;pa
cref_evaluation;46;22;oblijé
cref_evaluation;46;23;ay
cref_evaluation;46;24;lèkòl
cref_evaluation;46;25;.
cref_evaluation;47;1;kilti
cref_evaluation;47;2;la
cref_evaluation;47;3;sa
cref_evaluation;47;4;piské
cref_evaluation;47;5;lè
cref_evaluation;47;6;nou
cref_evaluation;47;7;té
cref_evaluation;47;8;pi
cref_evaluation;47;9;jèn
cref_evaluation;47;10;,
cref_evaluation;47;11;yo
cref_evaluation;47;12;pa
cref_evaluation;47;13;aprann
cref_evaluation;47;14;nou
cref_evaluation;47;15;dansé
cref_evaluation;47;16;,
cref_evaluation;47;17;yo
cref_evaluation;47;18;pa
cref_evaluation;47;19;aprann
cref_evaluation;47;20;nou
cref_evaluation;47;21;jwé
cref_evaluation;47;22;,
cref_evaluation;47;23;donk
cref_evaluation;47;24;sé
cref_evaluation;47;25;résèvé
cref_evaluation;47;26;vréman
cref_evaluation;47;27;a
cref_evaluation;47;28;an
cref_evaluation;47;29;sètèn
cref_evaluation;47;30;katéjori
cref_evaluation;47;31;dé
cref_evaluation;47;32;moun
cref_evaluation;48;1;é
cref_evaluation;48;2;délè
cref_evaluation;48;3;ki
cref_evaluation;48;4;ka
cref_evaluation;48;5;vayé
cref_evaluation;48;6;,
cref_evaluation;48;7;finalman
cref_evaluation;48;8;an
cref_evaluation;48;9;pa
cref_evaluation;48;10;rakonté
cref_evaluation;48;11;zòt
cref_evaluation;48;12;pou
cref_evaluation;48;13;zafè
cref_evaluation;48;14;obstak
cref_evaluation;48;15;antouka
cref_evaluation;48;16;pa
cref_evaluation;48;17;dan
cref_evaluation;48;18;détay
cref_evaluation;48;19;,
cref_evaluation;48;20;men
cref_evaluation;48;21;kanmenm
cref_evaluation;48;22;an
cref_evaluation;48;23;éséyé
cref_evaluation;48;24;bay
cref_evaluation;48;25;zòt
cref_evaluation;48;26;lafòs
cref_evaluation;48;27;pou
cref_evaluation;48;28;zòt
cref_evaluation;48;29;ka
cref_evaluation;48;30;avansé
cref_evaluation;50;1;finalman
cref_evaluation;50;2;an
cref_evaluation;50;3;diskité
cref_evaluation;50;4;avé
cref_evaluation;50;5;'y
cref_evaluation;50;6;,
cref_evaluation;50;7;an
cref_evaluation;50;8;mandé
cref_evaluation;50;9;'y
cref_evaluation;50;10;,
cref_evaluation;50;11;an
cref_evaluation;50;12;pa
cref_evaluation;50;13;konprann
cref_evaluation;50;14;,
cref_evaluation;50;15;manman
cref_evaluation;50;16;mwen
cref_evaluation;50;17;di
cref_evaluation;50;18;mwen
cref_evaluation;50;19;ké
cref_evaluation;50;20;ou
cref_evaluation;50;21;pa
cref_evaluation;50;22;ka
cref_evaluation;50;23;tann
cref_evaluation;50;24;,
cref_evaluation;50;25;an
cref_evaluation;50;26;ka
cref_evaluation;50;27;palé
cref_evaluation;50;28;ba
cref_evaluation;50;29;ou
cref_evaluation;50;30;,
cref_evaluation;50;31;ou
cref_evaluation;50;32;ka
cref_evaluation;50;33;tann
cref_evaluation;50;34;.
cref_evaluation;51;1;yo
cref_evaluation;51;2;ka
cref_evaluation;51;3;mèt
cref_evaluation;51;4;vi
cref_evaluation;51;5;a
cref_evaluation;51;6;yo
cref_evaluation;51;7;andanjé
cref_evaluation;51;8;,
cref_evaluation;51;9;vi
cref_evaluation;51;10;a
cref_evaluation;51;11;dòt
cref_evaluation;51;12;moun
cref_evaluation;51;13;,
cref_evaluation;51;14;sitou
cref_evaluation;51;15;vi
cref_evaluation;51;16;a
cref_evaluation;51;17;yo
cref_evaluation;51;18;menm
cref_evaluation;51;19;andanjé
cref_evaluation;51;20;osi
cref_evaluation;51;21;.
cref_evaluation;52;1;sé
cref_evaluation;52;2;boug
cref_evaluation;52;3;la
cref_evaluation;52;4;sa
cref_evaluation;52;5;yo
cref_evaluation;52;6;dwé
cref_evaluation;52;7;pa
cref_evaluation;52;8;menm
cref_evaluation;52;9;réfléchi
cref_evaluation;52;10;.
cref_evaluation;53;1;prémyé
cref_evaluation;53;2;biten
cref_evaluation;53;3;an
cref_evaluation;53;4;té
cref_evaluation;53;5;ka
cref_evaluation;53;6;sonjé
cref_evaluation;53;7;an
cref_evaluation;53;8;ka
cref_evaluation;53;9;di
cref_evaluation;53;10;mésyé
cref_evaluation;53;11;sa
cref_evaluation;53;12;manman
cref_evaluation;53;13;mwen
cref_evaluation;53;14;k'ay
cref_evaluation;53;15;di
cref_evaluation;53;16;dé
cref_evaluation;53;17;mwen
cref_evaluation;53;18;,
cref_evaluation;53;19;sa
cref_evaluation;53;20;fanmi
