corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
corpus_PRON;4;5;ungfahr;ADV;100;training
corpus_PRON;4;6;40;NUM;100;training
corpus_PRON;4;7;Biacher;NOUN;100;training
corpus_PRON;4;8;unter;PRON;100;training
corpus_PRON;4;9;Duck;NOUN;100;training
corpus_PRON;4;10;gmàcht;VERB;100;training
corpus_PRON;4;11;.;PUNCT;100;training
corpus_PRON;1;1;D';DET;100;solution
corpus_PRON;1;2;Mìschùng;NOUN;100;solution
corpus_PRON;1;3;muess;VERB;100;solution
corpus_PRON;1;4;schümisch;ADJ;100;solution
corpus_PRON;1;5;wëre;VERB;100;solution
corpus_PRON;1;6;ùn;CONJ;100;solution
corpus_PRON;1;7;sich;PRON;100;solution
corpus_PRON;1;8;verdopple;VERB;100;solution
corpus_PRON;1;9;,;PUNCT;100;solution
corpus_PRON;1;10;sie;PRON;100;solution
corpus_PRON;1;11;muess;VERB;100;solution
corpus_PRON;1;12;àwwer;CONJ;100;solution
corpus_PRON;1;13;nìt;PART;100;solution
corpus_PRON;1;14;àbkoche;VERB;100;solution
corpus_PRON;1;15;.;PUNCT;100;solution
corpus_PRON;2;1;Sina;DET;100;solution
corpus_PRON;2;2;Kenntnissa;NOUN;100;solution
corpus_PRON;2;3;hàt;AUX;100;solution
corpus_PRON;2;4;'r;PRON;100;solution
corpus_PRON;2;5;àlso;ADV;100;solution
corpus_PRON;2;6;känna;AUX;100;solution
corpus_PRON;2;7;antwader;CONJ;100;solution
corpus_PRON;2;8;direkt;ADV;100;solution
corpus_PRON;2;9;z';ADP;100;solution
corpus_PRON;2;10;Mainz;PROPN;100;solution
corpus_PRON;2;11;oder;CONJ;100;solution
corpus_PRON;2;12;dur;ADP;100;solution
corpus_PRON;2;13;ebber;PRON;100;solution
corpus_PRON;2;14;wo-n-;PRON;100;solution
corpus_PRON;2;15;ìhm;PRON;100;solution
corpus_PRON;2;16;dàs;PRON;100;solution
corpus_PRON;2;17;zeigt;VERB;100;solution
corpus_PRON;2;18;vìllìcht;ADV;100;solution
corpus_PRON;2;19;dr;DET;100;solution
corpus_PRON;2;20;Heinrich;PROPN;100;solution
corpus_PRON;2;21;Eggestein;PROPN;100;solution
corpus_PRON;2;22;.;PUNCT;100;solution
corpus_PRON;3;1;Ar;PRON;100;solution
corpus_PRON;3;2;ìsch;AUX;100;solution
corpus_PRON;3;3;uffem;ADP+DET;100;solution
corpus_PRON;3;4;Kirchhof;NOUN;100;solution
corpus_PRON;3;5;vu;ADP;100;solution
corpus_PRON;3;6;dr;DET;100;solution
corpus_PRON;3;7;St.-Michaels-Kapelle;PROPN;100;solution
corpus_PRON;3;8;(;PUNCT;100;solution
corpus_PRON;3;9;wo;PRON;100;solution
corpus_PRON;3;10;'s;PRON;100;solution
corpus_PRON;3;11;nìmm;ADV;100;solution
corpus_PRON;3;12;gìtt;VERB;100;solution
corpus_PRON;3;13;);PUNCT;100;solution
corpus_PRON;3;14;vergràwa;VERB;100;solution
corpus_PRON;3;15;.;PUNCT;100;solution
corpus_PRON;4;1;Ìm;ADP+DET;100;solution
corpus_PRON;4;2;Gsàmta;NOUN;100;solution
corpus_PRON;4;3;hàt;AUX;100;solution
corpus_PRON;4;4;'r;PRON;100;solution
corpus_PRON;4;5;ungfahr;ADV;100;solution
corpus_PRON;4;6;40;NUM;100;solution
corpus_PRON;4;7;Biacher;NOUN;100;solution
corpus_PRON;4;8;unter;ADP;100;solution
corpus_PRON;4;9;Duck;NOUN;100;solution
corpus_PRON;4;10;gmàcht;VERB;100;solution
corpus_PRON;4;11;.;PUNCT;100;solution
corpus_PRON;1;1;D';DET;100;training
corpus_PRON;1;2;Mìschùng;NOUN;100;training
corpus_PRON;1;3;muess;VERB;100;training
corpus_PRON;1;4;schümisch;ADJ;100;training
corpus_PRON;1;5;wëre;VERB;100;training
corpus_PRON;1;6;ùn;CONJ;100;training
corpus_PRON;1;7;sich;PRON;100;training
corpus_PRON;1;8;verdopple;VERB;100;training
corpus_PRON;1;9;,;PUNCT;100;training
corpus_PRON;1;10;sie;PRON;100;training
corpus_PRON;1;11;muess;VERB;100;training
corpus_PRON;1;12;àwwer;CONJ;100;training
corpus_PRON;1;13;nìt;PART;100;training
corpus_PRON;1;14;àbkoche;VERB;100;training
corpus_PRON;1;15;.;PUNCT;100;training
corpus_PRON;2;1;Sina;DET;100;training
corpus_PRON;2;2;Kenntnissa;NOUN;100;training
corpus_PRON;2;3;hàt;AUX;100;training
corpus_PRON;2;4;'r;PRON;100;training
corpus_PRON;2;5;àlso;ADV;100;training
corpus_PRON;2;6;känna;AUX;100;training
corpus_PRON;2;7;antwader;CONJ;100;training
corpus_PRON;2;8;direkt;ADV;100;training
corpus_PRON;2;9;z';ADP;100;training
corpus_PRON;2;10;Mainz;PROPN;100;training
corpus_PRON;2;11;oder;CONJ;100;training
corpus_PRON;2;12;dur;ADP;100;training
corpus_PRON;2;13;ebber;PRON;100;training
corpus_PRON;2;14;wo-n-;PRON;100;training
corpus_PRON;2;15;ìhm;PRON;100;training
corpus_PRON;2;16;dàs;PRON;100;training
corpus_PRON;2;17;zeigt;VERB;100;training
corpus_PRON;2;18;vìllìcht;ADV;100;training
corpus_PRON;2;19;dr;PRON;100;training
corpus_PRON;2;20;Heinrich;PROPN;100;training
corpus_PRON;2;21;Eggestein;PROPN;100;training
corpus_PRON;2;22;.;PUNCT;100;training
corpus_PRON;3;1;Ar;PRON;100;training
corpus_PRON;3;2;ìsch;AUX;100;training
corpus_PRON;3;3;uffem;ADP+DET;100;training
corpus_PRON;3;4;Kirchhof;NOUN;100;training
corpus_PRON;3;5;vu;ADP;100;training
corpus_PRON;3;6;dr;DET;100;training
corpus_PRON;3;7;St.-Michaels-Kapelle;PROPN;100;training
corpus_PRON;3;8;(;PUNCT;100;training
corpus_PRON;3;9;wo;PRON;100;training
corpus_PRON;3;10;'s;PRON;100;training
corpus_PRON;3;11;nìmm;ADV;100;training
corpus_PRON;3;12;gìtt;VERB;100;training
corpus_PRON;3;13;);PUNCT;100;training
corpus_PRON;3;14;vergràwa;VERB;100;training
corpus_PRON;3;15;.;PUNCT;100;training
corpus_PRON;4;1;Ìm;PRON;100;training
corpus_PRON;4;2;Gsàmta;NOUN;100;training
corpus_PRON;4;3;hàt;AUX;100;training
corpus_PRON;4;4;'r;PRON;100;training
corpus_PRON;4;5;ungfahr;ADV;100;training
corpus_PRON;4;6;40;NUM;100;training
corpus_PRON;4;7;Biacher;NOUN;100;training
corpus_PRON;4;8;unter;PRON;100;training
corpus_PRON;4;9;Duck;NOUN;100;training
corpus_PRON;4;10;gmàcht;VERB;100;training
corpus_PRON;4;11;.;PUNCT;100;training
corpus_PRON;1;1;D';DET;100;solution
corpus_PRON;1;2;Mìschùng;NOUN;100;solution
corpus_PRON;1;3;muess;VERB;100;solution
corpus_PRON;1;4;schümisch;ADJ;100;solution
corpus_PRON;1;5;wëre;VERB;100;solution
corpus_PRON;1;6;ùn;CONJ;100;solution
corpus_PRON;1;7;sich;PRON;100;solution
corpus_PRON;1;8;verdopple;VERB;100;solution
corpus_PRON;1;9;,;PUNCT;100;solution
corpus_PRON;1;10;sie;PRON;100;solution
corpus_PRON;1;11;muess;VERB;100;solution
corpus_PRON;1;12;àwwer;CONJ;100;solution
corpus_PRON;1;13;nìt;PART;100;solution
corpus_PRON;1;14;àbkoche;VERB;100;solution
corpus_PRON;1;15;.;PUNCT;100;solution
corpus_PRON;2;1;Sina;DET;100;solution
corpus_PRON;2;2;Kenntnissa;NOUN;100;solution
corpus_PRON;2;3;hàt;AUX;100;solution
corpus_PRON;2;4;'r;PRON;100;solution
corpus_PRON;2;5;àlso;ADV;100;solution
corpus_PRON;2;6;känna;AUX;100;solution
corpus_PRON;2;7;antwader;CONJ;100;solution
corpus_PRON;2;8;direkt;ADV;100;solution
corpus_PRON;2;9;z';ADP;100;solution
corpus_PRON;2;10;Mainz;PROPN;100;solution
corpus_PRON;2;11;oder;CONJ;100;solution
corpus_PRON;2;12;dur;ADP;100;solution
corpus_PRON;2;13;ebber;PRON;100;solution
corpus_PRON;2;14;wo-n-;PRON;100;solution
corpus_PRON;2;15;ìhm;PRON;100;solution
corpus_PRON;2;16;dàs;PRON;100;solution
corpus_PRON;2;17;zeigt;VERB;100;solution
corpus_PRON;2;18;vìllìcht;ADV;100;solution
corpus_PRON;2;19;dr;DET;100;solution
corpus_PRON;2;20;Heinrich;PROPN;100;solution
corpus_PRON;2;21;Eggestein;PROPN;100;solution
corpus_PRON;2;22;.;PUNCT;100;solution
corpus_PRON;3;1;Ar;PRON;100;solution
corpus_PRON;3;2;ìsch;AUX;100;solution
corpus_PRON;3;3;uffem;ADP+DET;100;solution
corpus_PRON;3;4;Kirchhof;NOUN;100;solution
corpus_PRON;3;5;vu;ADP;100;solution
corpus_PRON;3;6;dr;DET;100;solution
corpus_PRON;3;7;St.-Michaels-Kapelle;PROPN;100;solution
corpus_PRON;3;8;(;PUNCT;100;solution
corpus_PRON;3;9;wo;PRON;100;solution
corpus_PRON;3;10;'s;PRON;100;solution
corpus_PRON;3;11;nìmm;ADV;100;solution
corpus_PRON;3;12;gìtt;VERB;100;solution
corpus_PRON;3;13;);PUNCT;100;solution
corpus_PRON;3;14;vergràwa;VERB;100;solution
corpus_PRON;3;15;.;PUNCT;100;solution
corpus_PRON;4;1;Ìm;ADP+DET;100;solution
corpus_PRON;4;2;Gsàmta;NOUN;100;solution
corpus_PRON;4;3;hàt;AUX;100;solution
corpus_PRON;4;4;'r;PRON;100;solution
corpus_PRON;4;5;ungfahr;ADV;100;solution
corpus_PRON;4;6;40;NUM;100;solution
corpus_PRON;4;7;Biacher;NOUN;100;solution
corpus_PRON;4;8;unter;ADP;100;solution
corpus_PRON;4;9;Duck;NOUN;100;solution
corpus_PRON;4;10;gmàcht;VERB;100;solution
corpus_PRON;4;11;.;PUNCT;100;solution
