corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
corpus_DET;5;4;hàt;AUX;100;training
corpus_DET;5;5;d;DET;100;training
corpus_DET;5;6;ditscha;ADJ;100;training
corpus_DET;5;7;Regiarung;NOUN;100;training
corpus_DET;5;8;s;DET;100;training
corpus_DET;5;9;Museum;NOUN;100;training
corpus_DET;5;10;züegmàcht;VERB;100;training
corpus_DET;5;11;,;PUNCT;100;training
corpus_DET;5;12;wial;SCONJ;100;training
corpus_DET;5;13;'s;PRON;100;training
corpus_DET;5;14;züe;PART;100;training
corpus_DET;5;15;vìel;DET;100;training
corpus_DET;5;16;fer;ADP;100;training
corpus_DET;5;17;s;DET;100;training
corpus_DET;5;18;Frànkrìch;PROPN;100;training
corpus_DET;5;19;igstellt;VERB;100;training
corpus_DET;5;20;gsìì;AUX;100;training
corpus_DET;5;21;ìsch;AUX;100;training
corpus_DET;5;22;.;PUNCT;100;training
corpus_DET;1;1;Brüchsch;VERB;100;solution
corpus_DET;1;2;kenn;DET;100;solution
corpus_DET;1;3;Angscht;NOUN;100;solution
corpus_DET;1;4;ze;ADP;100;solution
corpus_DET;1;5;han;VERB;100;solution
corpus_DET;1;6;for;ADP;100;solution
corpus_DET;1;7;mich;PRON;100;solution
corpus_DET;1;8;,;PUNCT;100;solution
corpus_DET;1;9;papa;NOUN;100;solution
corpus_DET;1;10;.;PUNCT;100;solution
corpus_DET;2;1;S;DET;100;solution
corpus_DET;2;2;elsassischa;ADJ;100;solution
corpus_DET;2;3;Museum;NOUN;100;solution
corpus_DET;2;4;hàt;VERB;100;solution
corpus_DET;2;5;aui;ADV;100;solution
corpus_DET;2;6;,;PUNCT;100;solution
corpus_DET;2;7;zitter;ADP;100;solution
corpus_DET;2;8;'m;DET;100;solution
corpus_DET;2;9;Ààfàng;NOUN;100;solution
corpus_DET;2;10;,;PUNCT;100;solution
corpus_DET;2;11;a;DET;100;solution
corpus_DET;2;12;großa;ADJ;100;solution
corpus_DET;2;13;Sàmmlung;NOUN;100;solution
corpus_DET;2;14;wo-n-ìhm;PRON;100;solution
corpus_DET;2;15;d;DET;100;solution
corpus_DET;2;16;Société;X;100;solution
corpus_DET;2;17;d';X;100;solution
corpus_DET;2;18;Histoire;X;100;solution
corpus_DET;2;19;des;X;100;solution
corpus_DET;2;20;Israélites;X;100;solution
corpus_DET;2;21;d';X;100;solution
corpus_DET;2;22;Alsace;X;100;solution
corpus_DET;2;23;et;X;100;solution
corpus_DET;2;24;de;X;100;solution
corpus_DET;2;25;Lorraine;X;100;solution
corpus_DET;2;26;(;PUNCT;100;solution
corpus_DET;2;27;Gschìchtverein;NOUN;100;solution
corpus_DET;2;28;vu;ADP;100;solution
corpus_DET;2;29;da;DET;100;solution
corpus_DET;2;30;Israelita;NOUN;100;solution
corpus_DET;2;31;vum;ADP+DET;100;solution
corpus_DET;2;32;Elsàss;PROPN;100;solution
corpus_DET;2;33;un;CONJ;100;solution
corpus_DET;2;34;vu;ADP;100;solution
corpus_DET;2;35;Lothrìnga;PROPN;100;solution
corpus_DET;2;36;);PUNCT;100;solution
corpus_DET;2;37;gaa;VERB;100;solution
corpus_DET;2;38;hàt;AUX;100;solution
corpus_DET;2;39;.;PUNCT;100;solution
corpus_DET;3;1;Dia;DET;100;solution
corpus_DET;3;2;Bibel;NOUN;100;solution
corpus_DET;3;3;ìsch;AUX;100;solution
corpus_DET;3;4;drittzeh;NUM;100;solution
corpus_DET;3;5;Mol;NOUN;100;solution
corpus_DET;3;6;wìdder;ADV;100;solution
corpus_DET;3;7;druckt;VERB;100;solution
corpus_DET;3;8;vu;ADP;100;solution
corpus_DET;3;9;verschìedena;ADJ;100;solution
corpus_DET;3;10;Drucker;NOUN;100;solution
corpus_DET;3;11;ìm;ADP+DET;100;solution
corpus_DET;3;12;südditscha;ADJ;100;solution
corpus_DET;3;13;bis;ADP;100;solution
corpus_DET;3;14;d;DET;100;solution
corpus_DET;3;15;Veräffentligung;NOUN;100;solution
corpus_DET;3;16;vu;ADP;100;solution
corpus_DET;3;17;dr;DET;100;solution
corpus_DET;3;18;Luther-Bibel;PROPN;100;solution
corpus_DET;3;19;.;PUNCT;100;solution
corpus_DET;4;1;Dàs;DET;100;solution
corpus_DET;4;2;Museum;NOUN;100;solution
corpus_DET;4;3;befìndet;VERB;100;solution
corpus_DET;4;4;sìch;PRON;100;solution
corpus_DET;4;5;nawa;ADP;100;solution
corpus_DET;4;6;dr;DET;100;solution
corpus_DET;4;7;Ìll;PROPN;100;solution
corpus_DET;4;8;,;PUNCT;100;solution
corpus_DET;4;9;ìn;ADP;100;solution
corpus_DET;4;10;'ma;DET;100;solution
corpus_DET;4;11;Gebäi;NOUN;100;solution
corpus_DET;4;12;wo;PRON;100;solution
corpus_DET;4;13;zu;ADP;100;solution
corpus_DET;4;14;da;DET;100;solution
corpus_DET;4;15;monuments;X;100;solution
corpus_DET;4;16;historiques;X;100;solution
corpus_DET;4;17;gheert;VERB;100;solution
corpus_DET;4;18;,;PUNCT;100;solution
corpus_DET;4;19;àn;ADP;100;solution
corpus_DET;4;20;dr;DET;100;solution
corpus_DET;4;21;Àdrass;NOUN;100;solution
corpus_DET;4;22;:;PUNCT;100;solution
corpus_DET;4;23;23-25;NUM;100;solution
corpus_DET;4;24;Place;X;100;solution
corpus_DET;4;25;du;X;100;solution
corpus_DET;4;26;Corbeau;X;100;solution
corpus_DET;4;27;.;PUNCT;100;solution
corpus_DET;5;1;Wahrend'm;ADP+DET;100;solution
corpus_DET;5;2;erschta;ADJ;100;solution
corpus_DET;5;3;Waltkriag;NOUN;100;solution
corpus_DET;5;4;hàt;AUX;100;solution
corpus_DET;5;5;d;DET;100;solution
corpus_DET;5;6;ditscha;ADJ;100;solution
corpus_DET;5;7;Regiarung;NOUN;100;solution
corpus_DET;5;8;s;DET;100;solution
corpus_DET;5;9;Museum;NOUN;100;solution
corpus_DET;5;10;züegmàcht;VERB;100;solution
corpus_DET;5;11;,;PUNCT;100;solution
corpus_DET;5;12;wial;SCONJ;100;solution
corpus_DET;5;13;'s;PRON;100;solution
corpus_DET;5;14;züe;PART;100;solution
corpus_DET;5;15;vìel;ADV;100;solution
corpus_DET;5;16;fer;ADP;100;solution
corpus_DET;5;17;s;DET;100;solution
corpus_DET;5;18;Frànkrìch;PROPN;100;solution
corpus_DET;5;19;igstellt;VERB;100;solution
corpus_DET;5;20;gsìì;AUX;100;solution
corpus_DET;5;21;ìsch;AUX;100;solution
corpus_DET;5;22;.;PUNCT;100;solution
corpus_DET;1;1;Brüchsch;VERB;100;training
corpus_DET;1;2;kenn;DET;100;training
corpus_DET;1;3;Angscht;NOUN;100;training
corpus_DET;1;4;ze;ADP;100;training
corpus_DET;1;5;han;VERB;100;training
corpus_DET;1;6;for;ADP;100;training
corpus_DET;1;7;mich;DET;100;training
corpus_DET;1;8;,;PUNCT;100;training
corpus_DET;1;9;papa;NOUN;100;training
corpus_DET;1;10;.;PUNCT;100;training
corpus_DET;2;1;S;DET;100;training
corpus_DET;2;2;elsassischa;ADJ;100;training
corpus_DET;2;3;Museum;NOUN;100;training
corpus_DET;2;4;hàt;VERB;100;training
corpus_DET;2;5;aui;ADV;100;training
corpus_DET;2;6;,;PUNCT;100;training
corpus_DET;2;7;zitter;ADP;100;training
corpus_DET;2;8;'m;DET;100;training
corpus_DET;2;9;Ààfàng;NOUN;100;training
corpus_DET;2;10;,;PUNCT;100;training
corpus_DET;2;11;a;DET;100;training
corpus_DET;2;12;großa;ADJ;100;training
corpus_DET;2;13;Sàmmlung;NOUN;100;training
corpus_DET;2;14;wo-n-ìhm;PRON;100;training
corpus_DET;2;15;d;DET;100;training
corpus_DET;2;16;Société;X;100;training
corpus_DET;2;17;d';X;100;training
corpus_DET;2;18;Histoire;X;100;training
corpus_DET;2;19;des;X;100;training
corpus_DET;2;20;Israélites;X;100;training
corpus_DET;2;21;d';X;100;training
corpus_DET;2;22;Alsace;X;100;training
corpus_DET;2;23;et;X;100;training
corpus_DET;2;24;de;X;100;training
corpus_DET;2;25;Lorraine;X;100;training
corpus_DET;2;26;(;PUNCT;100;training
corpus_DET;2;27;Gschìchtverein;NOUN;100;training
corpus_DET;2;28;vu;ADP;100;training
corpus_DET;2;29;da;DET;100;training
corpus_DET;2;30;Israelita;NOUN;100;training
corpus_DET;2;31;vum;ADP+DET;100;training
corpus_DET;2;32;Elsàss;PROPN;100;training
corpus_DET;2;33;un;CONJ;100;training
corpus_DET;2;34;vu;ADP;100;training
corpus_DET;2;35;Lothrìnga;PROPN;100;training
corpus_DET;2;36;);PUNCT;100;training
corpus_DET;2;37;gaa;VERB;100;training
corpus_DET;2;38;hàt;AUX;100;training
corpus_DET;2;39;.;PUNCT;100;training
corpus_DET;3;1;Dia;DET;100;training
corpus_DET;3;2;Bibel;NOUN;100;training
corpus_DET;3;3;ìsch;AUX;100;training
corpus_DET;3;4;drittzeh;NUM;100;training
corpus_DET;3;5;Mol;NOUN;100;training
corpus_DET;3;6;wìdder;ADV;100;training
corpus_DET;3;7;druckt;VERB;100;training
corpus_DET;3;8;vu;ADP;100;training
corpus_DET;3;9;verschìedena;ADJ;100;training
corpus_DET;3;10;Drucker;NOUN;100;training
corpus_DET;3;11;ìm;DET;100;training
corpus_DET;3;12;südditscha;ADJ;100;training
corpus_DET;3;13;bis;ADP;100;training
corpus_DET;3;14;d;DET;100;training
corpus_DET;3;15;Veräffentligung;NOUN;100;training
corpus_DET;3;16;vu;ADP;100;training
corpus_DET;3;17;dr;DET;100;training
corpus_DET;3;18;Luther-Bibel;PROPN;100;training
corpus_DET;3;19;.;PUNCT;100;training
corpus_DET;4;1;Dàs;DET;100;training
corpus_DET;4;2;Museum;NOUN;100;training
corpus_DET;4;3;befìndet;VERB;100;training
corpus_DET;4;4;sìch;PRON;100;training
corpus_DET;4;5;nawa;ADP;100;training
corpus_DET;4;6;dr;DET;100;training
corpus_DET;4;7;Ìll;PROPN;100;training
corpus_DET;4;8;,;PUNCT;100;training
corpus_DET;4;9;ìn;ADP;100;training
corpus_DET;4;10;'ma;DET;100;training
corpus_DET;4;11;Gebäi;NOUN;100;training
corpus_DET;4;12;wo;PRON;100;training
corpus_DET;4;13;zu;ADP;100;training
corpus_DET;4;14;da;DET;100;training
corpus_DET;4;15;monuments;X;100;training
corpus_DET;4;16;historiques;X;100;training
corpus_DET;4;17;gheert;VERB;100;training
corpus_DET;4;18;,;PUNCT;100;training
corpus_DET;4;19;àn;ADP;100;training
corpus_DET;4;20;dr;DET;100;training
corpus_DET;4;21;Àdrass;NOUN;100;training
corpus_DET;4;22;:;PUNCT;100;training
corpus_DET;4;23;23-25;NUM;100;training
corpus_DET;4;24;Place;X;100;training
corpus_DET;4;25;du;X;100;training
corpus_DET;4;26;Corbeau;X;100;training
corpus_DET;4;27;.;PUNCT;100;training
corpus_DET;5;1;Wahrend'm;ADP+DET;100;training
corpus_DET;5;2;erschta;ADJ;100;training
corpus_DET;5;3;Waltkriag;NOUN;100;training
corpus_DET;5;4;hàt;AUX;100;training
corpus_DET;5;5;d;DET;100;training
corpus_DET;5;6;ditscha;ADJ;100;training
corpus_DET;5;7;Regiarung;NOUN;100;training
corpus_DET;5;8;s;DET;100;training
corpus_DET;5;9;Museum;NOUN;100;training
corpus_DET;5;10;züegmàcht;VERB;100;training
corpus_DET;5;11;,;PUNCT;100;training
corpus_DET;5;12;wial;SCONJ;100;training
corpus_DET;5;13;'s;PRON;100;training
corpus_DET;5;14;züe;PART;100;training
corpus_DET;5;15;vìel;DET;100;training
corpus_DET;5;16;fer;ADP;100;training
corpus_DET;5;17;s;DET;100;training
corpus_DET;5;18;Frànkrìch;PROPN;100;training
corpus_DET;5;19;igstellt;VERB;100;training
corpus_DET;5;20;gsìì;AUX;100;training
corpus_DET;5;21;ìsch;AUX;100;training
corpus_DET;5;22;.;PUNCT;100;training
corpus_DET;1;1;Brüchsch;VERB;100;solution
corpus_DET;1;2;kenn;DET;100;solution
corpus_DET;1;3;Angscht;NOUN;100;solution
corpus_DET;1;4;ze;ADP;100;solution
corpus_DET;1;5;han;VERB;100;solution
corpus_DET;1;6;for;ADP;100;solution
corpus_DET;1;7;mich;PRON;100;solution
corpus_DET;1;8;,;PUNCT;100;solution
corpus_DET;1;9;papa;NOUN;100;solution
corpus_DET;1;10;.;PUNCT;100;solution
corpus_DET;2;1;S;DET;100;solution
corpus_DET;2;2;elsassischa;ADJ;100;solution
corpus_DET;2;3;Museum;NOUN;100;solution
corpus_DET;2;4;hàt;VERB;100;solution
corpus_DET;2;5;aui;ADV;100;solution
corpus_DET;2;6;,;PUNCT;100;solution
corpus_DET;2;7;zitter;ADP;100;solution
corpus_DET;2;8;'m;DET;100;solution
corpus_DET;2;9;Ààfàng;NOUN;100;solution
corpus_DET;2;10;,;PUNCT;100;solution
corpus_DET;2;11;a;DET;100;solution
corpus_DET;2;12;großa;ADJ;100;solution
corpus_DET;2;13;Sàmmlung;NOUN;100;solution
corpus_DET;2;14;wo-n-ìhm;PRON;100;solution
corpus_DET;2;15;d;DET;100;solution
corpus_DET;2;16;Société;X;100;solution
corpus_DET;2;17;d';X;100;solution
corpus_DET;2;18;Histoire;X;100;solution
corpus_DET;2;19;des;X;100;solution
corpus_DET;2;20;Israélites;X;100;solution
corpus_DET;2;21;d';X;100;solution
corpus_DET;2;22;Alsace;X;100;solution
corpus_DET;2;23;et;X;100;solution
corpus_DET;2;24;de;X;100;solution
corpus_DET;2;25;Lorraine;X;100;solution
corpus_DET;2;26;(;PUNCT;100;solution
corpus_DET;2;27;Gschìchtverein;NOUN;100;solution
corpus_DET;2;28;vu;ADP;100;solution
corpus_DET;2;29;da;DET;100;solution
corpus_DET;2;30;Israelita;NOUN;100;solution
corpus_DET;2;31;vum;ADP+DET;100;solution
corpus_DET;2;32;Elsàss;PROPN;100;solution
corpus_DET;2;33;un;CONJ;100;solution
corpus_DET;2;34;vu;ADP;100;solution
corpus_DET;2;35;Lothrìnga;PROPN;100;solution
corpus_DET;2;36;);PUNCT;100;solution
corpus_DET;2;37;gaa;VERB;100;solution
corpus_DET;2;38;hàt;AUX;100;solution
corpus_DET;2;39;.;PUNCT;100;solution
corpus_DET;3;1;Dia;DET;100;solution
corpus_DET;3;2;Bibel;NOUN;100;solution
corpus_DET;3;3;ìsch;AUX;100;solution
corpus_DET;3;4;drittzeh;NUM;100;solution
corpus_DET;3;5;Mol;NOUN;100;solution
corpus_DET;3;6;wìdder;ADV;100;solution
corpus_DET;3;7;druckt;VERB;100;solution
corpus_DET;3;8;vu;ADP;100;solution
corpus_DET;3;9;verschìedena;ADJ;100;solution
corpus_DET;3;10;Drucker;NOUN;100;solution
corpus_DET;3;11;ìm;ADP+DET;100;solution
corpus_DET;3;12;südditscha;ADJ;100;solution
corpus_DET;3;13;bis;ADP;100;solution
corpus_DET;3;14;d;DET;100;solution
corpus_DET;3;15;Veräffentligung;NOUN;100;solution
corpus_DET;3;16;vu;ADP;100;solution
corpus_DET;3;17;dr;DET;100;solution
corpus_DET;3;18;Luther-Bibel;PROPN;100;solution
corpus_DET;3;19;.;PUNCT;100;solution
corpus_DET;4;1;Dàs;DET;100;solution
corpus_DET;4;2;Museum;NOUN;100;solution
corpus_DET;4;3;befìndet;VERB;100;solution
corpus_DET;4;4;sìch;PRON;100;solution
corpus_DET;4;5;nawa;ADP;100;solution
corpus_DET;4;6;dr;DET;100;solution
corpus_DET;4;7;Ìll;PROPN;100;solution
corpus_DET;4;8;,;PUNCT;100;solution
corpus_DET;4;9;ìn;ADP;100;solution
corpus_DET;4;10;'ma;DET;100;solution
corpus_DET;4;11;Gebäi;NOUN;100;solution
corpus_DET;4;12;wo;PRON;100;solution
corpus_DET;4;13;zu;ADP;100;solution
corpus_DET;4;14;da;DET;100;solution
corpus_DET;4;15;monuments;X;100;solution
corpus_DET;4;16;historiques;X;100;solution
corpus_DET;4;17;gheert;VERB;100;solution
corpus_DET;4;18;,;PUNCT;100;solution
corpus_DET;4;19;àn;ADP;100;solution
corpus_DET;4;20;dr;DET;100;solution
corpus_DET;4;21;Àdrass;NOUN;100;solution
corpus_DET;4;22;:;PUNCT;100;solution
corpus_DET;4;23;23-25;NUM;100;solution
corpus_DET;4;24;Place;X;100;solution
corpus_DET;4;25;du;X;100;solution
corpus_DET;4;26;Corbeau;X;100;solution
corpus_DET;4;27;.;PUNCT;100;solution
corpus_DET;5;1;Wahrend'm;ADP+DET;100;solution
corpus_DET;5;2;erschta;ADJ;100;solution
corpus_DET;5;3;Waltkriag;NOUN;100;solution
corpus_DET;5;4;hàt;AUX;100;solution
corpus_DET;5;5;d;DET;100;solution
corpus_DET;5;6;ditscha;ADJ;100;solution
corpus_DET;5;7;Regiarung;NOUN;100;solution
corpus_DET;5;8;s;DET;100;solution
corpus_DET;5;9;Museum;NOUN;100;solution
corpus_DET;5;10;züegmàcht;VERB;100;solution
corpus_DET;5;11;,;PUNCT;100;solution
corpus_DET;5;12;wial;SCONJ;100;solution
corpus_DET;5;13;'s;PRON;100;solution
corpus_DET;5;14;züe;PART;100;solution
corpus_DET;5;15;vìel;ADV;100;solution
corpus_DET;5;16;fer;ADP;100;solution
corpus_DET;5;17;s;DET;100;solution
corpus_DET;5;18;Frànkrìch;PROPN;100;solution
corpus_DET;5;19;igstellt;VERB;100;solution
corpus_DET;5;20;gsìì;AUX;100;solution
corpus_DET;5;21;ìsch;AUX;100;solution
corpus_DET;5;22;.;PUNCT;100;solution
