corpus_name;sentence_position;word_position;value;postag_name;confidence_score;tagger
Altweltgeier;4;12;Veh;NOUN;10;MElt
Altweltgeier;4;13;sehr;ADV;10;MElt
Altweltgeier;4;14;netzlig;ADJ;10;MElt
Altweltgeier;4;15;,;VERB;10;MElt
Altweltgeier;4;16;un;CONJ;10;MElt
Altweltgeier;4;17;dàss;SCONJ;10;MElt
Altweltgeier;4;18;fer;ADP;10;MElt
Altweltgeier;4;19;um;ADP;10;MElt
Altweltgeier;4;20;d'r;DET;10;MElt
Altweltgeier;4;21;Gsundhaitszüaschtànd;NOUN;10;MElt
Altweltgeier;4;22;vu;ADP;10;MElt
Altweltgeier;4;23;d'r;DET;10;MElt
Altweltgeier;4;24;Nàtür;NOUN;10;MElt
Altweltgeier;4;25;z';ADP;10;MElt
Altweltgeier;4;26;bsorga;VERB;10;MElt
Altweltgeier;4;27;un;CONJ;10;MElt
Altweltgeier;4;28;d';DET;10;MElt
Altweltgeier;4;29;àndra;ADJ;10;MElt
Altweltgeier;4;30;Tiarer;NOUN;10;MElt
Altweltgeier;4;31;un;CONJ;10;MElt
Altweltgeier;4;32;d';DET;10;MElt
Altweltgeier;4;33;Mänscha-n-o;NOUN;10;MElt
Altweltgeier;4;34;vor;ADP;10;MElt
Altweltgeier;4;35;da;DET;10;MElt
Altweltgeier;4;36;schlemmschta;ADJ;10;MElt
Altweltgeier;4;37;Krànketa;NOUN;10;MElt
Altweltgeier;4;38;z';ADP;10;MElt
Altweltgeier;4;39;bschetza;VERB;10;MElt
Altweltgeier;4;40;.;PUNCT;10;MElt
Altweltgeier;5;1;Nit;PART;10;MElt
Altweltgeier;5;2;verwàndt;ADV;10;MElt
Altweltgeier;5;3;met;ADP;10;MElt
Altweltgeier;5;4;dr;DET;10;MElt
Altweltgeier;5;5;Àltwaltgaijer;ADJ;10;MElt
Altweltgeier;5;6;sen;AUX;10;MElt
Altweltgeier;5;7;d;DET;10;MElt
Altweltgeier;5;8;Nejwaltgaijer;NOUN;10;MElt
Altweltgeier;5;9;(;PUNCT;10;MElt
Altweltgeier;5;10;Cathartidae;NOUN;10;MElt
Altweltgeier;5;11;);PUNCT;10;MElt
Altweltgeier;5;12;,;VERB;10;MElt
Altweltgeier;5;13;wu;PRON;10;MElt
Altweltgeier;5;14;e;DET;10;MElt
Altweltgeier;5;15;eigene;ADJ;10;MElt
Altweltgeier;5;16;Familie;NOUN;10;MElt
Altweltgeier;5;17;belde;VERB;10;MElt
Altweltgeier;5;18;vun;ADP;10;MElt
Altweltgeier;5;19;dr;DET;10;MElt
Altweltgeier;5;20;Griffveegel;NOUN;10;MElt
Altweltgeier;5;21;.;PUNCT;10;MElt
Altweltgeier;6;1;Üsser;ADV;10;MElt
Altweltgeier;6;2;a;DET;10;MElt
Altweltgeier;6;3;pààr;ADJ;10;MElt
Altweltgeier;6;4;Üssnàhma;ADJ;10;MElt
Altweltgeier;6;5;hàtt;AUX;10;MElt
Altweltgeier;6;6;da;DET;10;MElt
Altweltgeier;6;7;Vogel;NOUN;10;MElt
Altweltgeier;6;8;à;ADV;10;MElt
Altweltgeier;6;9;lànger;ADJ;10;MElt
Altweltgeier;6;10;Hàls;NOUN;10;MElt
Altweltgeier;6;11;ohna;ADP;10;MElt
Altweltgeier;6;12;Fadra;DET;10;MElt
Altweltgeier;6;13;,;ADJ;10;MElt
Altweltgeier;6;14;dàss;SCONJ;10;MElt
Altweltgeier;6;15;ärlàuibt;VERB;10;MElt
Altweltgeier;6;16;ehm;PRON;10;MElt
Altweltgeier;6;17;z';ADP;10;MElt
Altweltgeier;6;18;känna;VERB;10;MElt
Altweltgeier;6;19;en;ADP;10;MElt
Altweltgeier;6;20;da;DET;10;MElt
Altweltgeier;6;21;Gedarm;NOUN;10;MElt
Altweltgeier;6;22;umma;ADJ;10;MElt
Altweltgeier;6;23;fuchtla;VERB;10;MElt
Altweltgeier;6;24;vum;ADP;10;MElt
Altweltgeier;6;25;tota;ADJ;10;MElt
Altweltgeier;6;26;Veh;NOUN;10;MElt
Altweltgeier;6;27;,;VERB;10;MElt
Altweltgeier;6;28;d';DET;10;MElt
Altweltgeier;6;29;Greesa;NOUN;10;MElt
Altweltgeier;6;30;schpeelt;VERB;10;MElt
Altweltgeier;6;31;do;ADV;10;MElt
Altweltgeier;6;32;d'r;DET;10;MElt
Altweltgeier;6;33;bi;ADP;10;MElt
Altweltgeier;6;34;kai;ADJ;10;MElt
Altweltgeier;6;35;Rolla;NOUN;10;MElt
Altweltgeier;6;36;.;PUNCT;10;MElt
Altweltgeier;7;1;En;ADP;10;MElt
Altweltgeier;7;2;dàm;ADV;10;MElt
Altweltgeier;7;3;àss;SCONJ;10;MElt
Altweltgeier;7;4;sa;PRON;10;MElt
Altweltgeier;7;5;Fleegel;PROPN;10;MElt
Altweltgeier;7;6;hann;AUX;10;MElt
Altweltgeier;7;7;vu;ADP;10;MElt
Altweltgeier;7;8;n'ra;ADJ;10;MElt
Altweltgeier;7;9;sehr;ADV;10;MElt
Altweltgeier;7;10;groosa;ADJ;10;MElt
Altweltgeier;7;11;Schpànnwitta;NOUN;10;MElt
Altweltgeier;7;12;dian;VERB;10;MElt
Altweltgeier;7;13;sa;PRON;10;MElt
Altweltgeier;7;14;hoch;ADJ;10;MElt
Altweltgeier;7;15;uffa;ADV;10;MElt
Altweltgeier;7;16;fliaga;VERB;10;MElt
Altweltgeier;7;17;un;CONJ;10;MElt
Altweltgeier;7;18;a;DET;10;MElt
Altweltgeier;7;19;lànga;ADJ;10;MElt
Altweltgeier;7;20;Zitt;NOUN;10;MElt
Altweltgeier;7;21;seegla;VERB;10;MElt
Altweltgeier;7;22;.;PUNCT;10;MElt
Altweltgeier;8;1;So;ADV;10;MElt
Altweltgeier;8;2;kànna;VERB;10;MElt
Altweltgeier;8;3;seh;PRON;10;MElt
Altweltgeier;8;4;erna;ADJ;10;MElt
Altweltgeier;8;5;Böita;NOUN;10;MElt
Altweltgeier;8;6;vu;ADP;10;MElt
Altweltgeier;8;7;hoch;ADJ;10;MElt
Altweltgeier;8;8;owa;VERB;10;MElt
Altweltgeier;8;9;üsschpetzla;VERB;10;MElt
Altweltgeier;8;10;,;ADP;10;MElt
Altweltgeier;8;11;dänn;ADV;10;MElt
Altweltgeier;8;12;zum;ADP;10;MElt
Altweltgeier;8;13;schàrfa;ADJ;10;MElt
Altweltgeier;8;14;Bleck;NOUN;10;MElt
Altweltgeier;8;15;hànn;AUX;10;MElt
Altweltgeier;8;16;sa;PRON;10;MElt
Altweltgeier;8;17;noch;ADV;10;MElt
Altweltgeier;8;18;a;DET;10;MElt
Altweltgeier;8;19;fäscht;ADV;10;MElt
Altweltgeier;8;20;äntweckelter;ADJ;10;MElt
Altweltgeier;8;21;Gruchsenn;NOUN;10;MElt
Altweltgeier;8;22;,;VERB;10;MElt
Altweltgeier;8;23;wàss;PRON;10;MElt
Altweltgeier;8;24;bi;ADP;10;MElt
Altweltgeier;8;25;da;DET;10;MElt
Altweltgeier;8;26;àndra;ADJ;10;MElt
Altweltgeier;8;27;Veegel;NOUN;10;MElt
Altweltgeier;8;28;sehr;ADV;10;MElt
Altweltgeier;8;29;salda-n-esch;VERB;10;MElt
Altweltgeier;8;30;.;PUNCT;10;MElt
Altweltgeier;9;1;D';DET;10;MElt
Altweltgeier;9;2;Gaijer;NOUN;10;MElt
Altweltgeier;9;3;leega;VERB;10;MElt
Altweltgeier;9;4;em;DET;10;MElt
Altweltgeier;9;5;Johr;NOUN;10;MElt
Altweltgeier;9;6;ai;NUM;10;MElt
Altweltgeier;9;7;Ai;NOUN;10;MElt
Altweltgeier;9;8;,;ADV;10;MElt
Altweltgeier;9;9;en;ADP;10;MElt
Altweltgeier;9;10;gwessana;ADJ;10;MElt
Altweltgeier;9;11;Fall;NOUN;10;MElt
Altweltgeier;9;12;hechschtens;ADP;10;MElt
Altweltgeier;9;13;zwai;ADJ;10;MElt
Altweltgeier;9;14;un;CONJ;10;MElt
Altweltgeier;9;15;do;ADV;10;MElt
Altweltgeier;9;16;kummt;VERB;10;MElt
Altweltgeier;9;17;nur;ADV;10;MElt
Altweltgeier;9;18;ains;ADV;10;MElt
Altweltgeier;9;19;zum;ADP;10;MElt
Altweltgeier;9;20;laawa;NOUN;10;MElt
Altweltgeier;9;21;,;PUNCT;10;MElt
Altweltgeier;9;22;s';PRON;10;MElt
Altweltgeier;9;23;schwächschta;ADJ;10;MElt
Altweltgeier;9;24;““““““““;VERB;10;MElt
Altweltgeier;9;25;fliagt;VERB;10;MElt
Altweltgeier;9;26;““““““““;PUNCT;10;MElt
Altweltgeier;9;27;gwenlig;ADV;10;MElt
Altweltgeier;9;28;zum;ADP;10;MElt
Altweltgeier;9;29;Nascht;NOUN;10;MElt
Altweltgeier;9;30;üssa;VERB;10;MElt
Altweltgeier;9;31;.;PUNCT;10;MElt
Altweltgeier;10;1;Trotz;ADV;10;MElt
Altweltgeier;10;2;ehrem;ADP;10;MElt
Altweltgeier;10;3;Gwecht;NOUN;10;MElt
Altweltgeier;10;4;un;CONJ;10;MElt
Altweltgeier;10;5;erna;ADJ;10;MElt
Altweltgeier;10;6;groosa;VERB;10;MElt
Altweltgeier;10;7;Fattig;NOUN;10;MElt
Altweltgeier;10;8;werd;AUX;10;MElt
Altweltgeier;10;9;tailwis;ADV;10;MElt
Altweltgeier;10;10;a;DET;10;MElt
Altweltgeier;10;11;lànger;ADJ;10;MElt
Altweltgeier;10;12;Hochzitstànz;NOUN;10;MElt
Altweltgeier;10;13;verànschtàlta;VERB;10;MElt
Altweltgeier;10;14;vor;ADP;10;MElt
Altweltgeier;10;15;d'r;DET;10;MElt
Altweltgeier;10;16;Befrurtung;NOUN;10;MElt
Altweltgeier;10;17;.;PUNCT;10;MElt
Altweltgeier;11;1;Bi;ADP;10;MElt
Altweltgeier;11;2;gwessana;ADJ;10;MElt
Altweltgeier;11;3;Àrta;NOUN;10;MElt
Altweltgeier;11;4;briadelt;VERB;10;MElt
Altweltgeier;11;5;s';PRON;10;MElt
Altweltgeier;11;6;Wiwla-n-allai;PROPN;10;MElt
Altweltgeier;11;7;,;ADV;10;MElt
Altweltgeier;11;8;bi;ADP;10;MElt
Altweltgeier;11;9;àndra;ADV;10;MElt
Altweltgeier;11;10;düat;NUM;10;MElt
Altweltgeier;11;11;s';PRON;10;MElt
Altweltgeier;11;12;Paarla;NOUN;10;MElt
Altweltgeier;11;13;sech;PRON;10;MElt
Altweltgeier;11;14;àbwacksla;VERB;10;MElt
Altweltgeier;11;15;.;PUNCT;10;MElt
Altweltgeier;12;1;D'r;DET;10;MElt
Altweltgeier;12;2;Gsunhaitszüaschtànd;NOUN;10;MElt
Altweltgeier;12;3;esch;AUX;10;MElt
Altweltgeier;12;4;zemmlig;VERB;10;MElt
Altweltgeier;12;5;schlacht;ADV;10;MElt
Altweltgeier;12;6;drà;ADV;10;MElt
Altweltgeier;12;7;,;VERB;10;MElt
Altweltgeier;12;8;bezihungswis;ADP;10;MElt
Altweltgeier;12;9;uff;ADV;10;MElt
Altweltgeier;12;10;dia;DET;10;MElt
Altweltgeier;12;11;àlla;ADJ;10;MElt
Altweltgeier;12;12;Belàschtunga;NOUN;10;MElt
Altweltgeier;12;13;,;VERB;10;MElt
Altweltgeier;12;14;wu;PRON;10;MElt
Altweltgeier;12;15;dàss;SCONJ;10;MElt
Altweltgeier;12;16;Veh;NOUN;10;MElt
Altweltgeier;12;17;ärtràga;VERB;10;MElt
Altweltgeier;12;18;müass;VERB;10;MElt
Altweltgeier;12;19;.;PUNCT;10;MElt
Altweltgeier;13;1;D';DET;10;MElt
Altweltgeier;13;2;Bläikrànket;NOUN;10;MElt
Altweltgeier;13;3;dur;ADP;10;MElt
Altweltgeier;13;4;'s;DET;10;MElt
Altweltgeier;13;5;Schroht;NOUN;10;MElt
Altweltgeier;13;6;em;DET;10;MElt
Altweltgeier;13;7;verlorana;ADJ;10;MElt
Altweltgeier;13;8;àbgschossana;ADJ;10;MElt
Altweltgeier;13;9;Weld;NOUN;10;MElt
Altweltgeier;13;10;,;VERB;10;MElt
Altweltgeier;13;11;d';DET;10;MElt
Altweltgeier;13;12;Hochschpànnungslaitunga;NOUN;10;MElt
Altweltgeier;13;13;vu;ADP;10;MElt
Altweltgeier;13;14;d';DET;10;MElt
Altweltgeier;13;15;Kawel;NOUN;10;MElt
Altweltgeier;13;16;net;ADP;10;MElt
Altweltgeier;13;17;witt;ADV;10;MElt
Altweltgeier;13;18;genüag;ADV;10;MElt
Altweltgeier;13;19;üssanànder;ADJ;10;MElt
Altweltgeier;13;20;senn;AUX;10;MElt
Altweltgeier;13;21;,;ADV;10;MElt
Altweltgeier;13;22;d';DET;10;MElt
Altweltgeier;13;23;Gedarmkrànketa;NOUN;10;MElt
Altweltgeier;13;24;,;ADV;10;MElt
Altweltgeier;13;25;vorkumend;ADV;10;MElt
Altweltgeier;13;26;durch;ADP;10;MElt
Altweltgeier;13;27;d';DET;10;MElt
Altweltgeier;13;28;gwessana;ADJ;10;MElt
Altweltgeier;13;29;Medikàmanter;NOUN;10;MElt
Altweltgeier;13;30;,;VERB;10;MElt
Altweltgeier;13;31;wu;PRON;10;MElt
Altweltgeier;13;32;ma;PRON;10;MElt
Altweltgeier;13;33;en;ADP;10;MElt
Altweltgeier;13;34;da;DET;10;MElt
Altweltgeier;13;35;Hüsstiarer;NOUN;10;MElt
Altweltgeier;13;36;veràbricha;VERB;10;MElt
Altweltgeier;13;37;düat;VERB;10;MElt
Altweltgeier;13;38;usw;AUX;10;MElt
Altweltgeier;13;39;.;PUNCT;10;MElt
Altweltgeier;14;1;D;DET;10;MElt
Altweltgeier;14;2;Àltwaltgaijer;ADJ;10;MElt
Altweltgeier;14;3;ware;NOUN;10;MElt
Altweltgeier;14;4;in;ADP;10;MElt
Altweltgeier;14;5;femf;ADJ;10;MElt
Altweltgeier;14;6;Gàttunge;NOUN;10;MElt
Altweltgeier;14;7;ingedeilt;VERB;10;MElt
Altweltgeier;14;8;met;ADP;10;MElt
Altweltgeier;14;9;ensgsàmt;ADJ;10;MElt
Altweltgeier;14;10;14;NUM;10;MElt
Altweltgeier;14;11;Àrte;NOUN;10;MElt
Altweltgeier;15;1;Verwàndt;NOUN;10;MElt
Altweltgeier;15;2;met;ADP;10;MElt
Altweltgeier;15;3;dr;DET;10;MElt
Altweltgeier;15;4;Àltwaltgaijer;ADJ;10;MElt
Altweltgeier;15;5;sen;AUX;10;MElt
Altweltgeier;15;6;z.;VERB;10;MElt
Altweltgeier;15;7;B.;PROPN;10;MElt
Altweltgeier;15;8;d';DET;10;MElt
Altweltgeier;15;9;Àdler;NOUN;10;MElt
Altweltgeier;15;10;,;ADV;10;MElt
Altweltgeier;15;11;d';DET;10;MElt
Altweltgeier;15;12;Grààswaijer;NOUN;10;MElt
Altweltgeier;15;13;,;ADV;10;MElt
Altweltgeier;15;14;d'r;DET;10;MElt
Altweltgeier;15;15;Bàrtgaijer;NOUN;10;MElt
Altweltgeier;15;16;,;ADV;10;MElt
Altweltgeier;15;17;d'r;DET;10;MElt
Altweltgeier;15;18;Schmutzgaijer;NOUN;10;MElt
Altweltgeier;15;19;un;CONJ;10;MElt
Altweltgeier;15;20;d'r;DET;10;MElt
Altweltgeier;15;21;Habischt;NOUN;10;MElt
Altweltgeier;15;22;.;PUNCT;10;MElt
Altweltgeier;16;1;As;DET;10;MElt
Altweltgeier;16;2;müas;ADJ;10;MElt
Altweltgeier;16;3;o;ADV;10;MElt
Altweltgeier;16;4;noch;ADV;10;MElt
Altweltgeier;16;5;do;ADV;10;MElt
Altweltgeier;16;6;d'r;DET;10;MElt
Altweltgeier;16;7;bi;ADP;10;MElt
Altweltgeier;16;8;gsait;VERB;10;MElt
Altweltgeier;16;9;seh;PRON;10;MElt
Altweltgeier;16;10;dàss;SCONJ;10;MElt
Altweltgeier;16;11;d'r;DET;10;MElt
Altweltgeier;16;12;Frànzescha;NOUN;10;MElt
Altweltgeier;16;13;Nàmma;NOUN;10;MElt
Altweltgeier;16;14;„;PUNCT;10;MElt
Altweltgeier;16;15;vautour;ADV;10;MElt
Altweltgeier;16;16;“;PUNCT;10;MElt
Altweltgeier;16;17;vum;ADP;10;MElt
Altweltgeier;16;18;Làtinischa;NOUN;10;MElt
Altweltgeier;16;19;„;PUNCT;10;MElt
Altweltgeier;16;20;vultur;ADV;10;MElt
Altweltgeier;16;21;“;PUNCT;10;MElt
Altweltgeier;16;22;schtàmmt;VERB;10;MElt
Altweltgeier;16;23;,;ADP;10;MElt
Altweltgeier;16;24;e;DET;10;MElt
Altweltgeier;16;25;Bezaichnung;NOUN;10;MElt
Altweltgeier;16;26;,;AUX;10;MElt
Altweltgeier;16;27;vu;ADP;10;MElt
Altweltgeier;16;28;ma;PRON;10;MElt
Altweltgeier;16;29;o;ADV;10;MElt
Altweltgeier;16;30;em;DET;10;MElt
Altweltgeier;16;31;Itàlianischa;NOUN;10;MElt
Altweltgeier;16;32;fendet;VERB;10;MElt
Altweltgeier;16;33;àls;CONJ;10;MElt
Altweltgeier;16;34;„;PUNCT;10;MElt
Altweltgeier;16;35;ovvoltore;VERB;10;MElt
Altweltgeier;16;36;“;PUNCT;10;MElt
Altweltgeier;16;37;un;CONJ;10;MElt
Altweltgeier;16;38;em;DET;10;MElt
Altweltgeier;16;39;Kàtàlànischa;NOUN;10;MElt
Altweltgeier;16;40;àls;CONJ;10;MElt
Altweltgeier;16;41;„;PUNCT;10;MElt
Altweltgeier;16;42;voltor;ADP;10;MElt
Altweltgeier;16;43;“;PUNCT;10;MElt
Altweltgeier;16;44;.;PUNCT;10;MElt
Altweltgeier;17;1;Da;DET;10;MElt
Altweltgeier;17;2;Üssdruck;NOUN;10;MElt
Altweltgeier;17;3;werd;AUX;10;MElt
Altweltgeier;17;4;benutzt;VERB;10;MElt
Altweltgeier;17;5;fer;ADP;10;MElt
Altweltgeier;17;6;gwessana;ADJ;10;MElt
Altweltgeier;17;7;Àrta;NOUN;10;MElt
Altweltgeier;17;8;wia;ADV;10;MElt
Altweltgeier;17;9;:;PUNCT;10;MElt
Altweltgeier;18;1;D'r;DET;10;MElt
Altweltgeier;18;2;Gansagaijer;NOUN;10;MElt
Altweltgeier;18;3;hàtt;AUX;10;MElt
Altweltgeier;18;4;a;DET;10;MElt
Altweltgeier;18;5;Flugschpànnwitta;NOUN;10;MElt
Altweltgeier;18;6;vu;ADP;10;MElt
Altweltgeier;18;7;2.4;NUM;10;MElt
Altweltgeier;18;8;bis;ADP;10;MElt
Altweltgeier;18;9;2.8;NUM;10;MElt
Altweltgeier;18;10;m;AUX;10;MElt
Altweltgeier;18;11;,;ADV;10;MElt
Altweltgeier;18;12;a;DET;10;MElt
Altweltgeier;18;13;Kärwerlänga;NOUN;10;MElt
Altweltgeier;18;14;vu;ADP;10;MElt
Altweltgeier;18;15;0.95;NUM;10;MElt
Altweltgeier;18;16;bis;ADP;10;MElt
Altweltgeier;18;17;1.05;NUM;10;MElt
Altweltgeier;18;18;m;NUM;10;MElt
Altweltgeier;18;19;un;CONJ;10;MElt
Altweltgeier;18;20;weegt;NUM;10;MElt
Altweltgeier;18;21;4;NUM;10;MElt
Altweltgeier;18;22;bis;ADP;10;MElt
Altweltgeier;18;23;6;NUM;10;MElt
Altweltgeier;18;24;Kilo;NOUN;10;MElt
Altweltgeier;18;25;.;PUNCT;10;MElt
Altweltgeier;19;1;Ar;PRON;10;MElt
Altweltgeier;19;2;briatelt;VERB;10;MElt
Altweltgeier;19;3;si;DET;10;MElt
Altweltgeier;19;4;ainsigschta-n-Ai;NOUN;10;MElt
Altweltgeier;19;5;üss;ADP;10;MElt
Altweltgeier;19;6;zwescha;ADJ;10;MElt
Altweltgeier;19;7;Janner;NOUN;10;MElt
Altweltgeier;19;8;un;CONJ;10;MElt
Altweltgeier;19;9;März;NOUN;10;MElt
Altweltgeier;19;10;,;VERB;10;MElt
Altweltgeier;19;11;un;CONJ;10;MElt
Altweltgeier;19;12;d';DET;10;MElt
Altweltgeier;19;13;Brüat;NOUN;10;MElt
Altweltgeier;19;14;dürt;VERB;10;MElt
Altweltgeier;19;15;zwescha;ADJ;10;MElt
Altweltgeier;19;16;52;NUM;10;MElt
Altweltgeier;19;17;un;CONJ;10;MElt
Altweltgeier;19;18;58;NUM;10;MElt
Altweltgeier;19;19;Tag;NOUN;10;MElt
Altweltgeier;19;20;.;PUNCT;10;MElt
Altweltgeier;20;1;S;DET;10;MElt
Altweltgeier;20;2;Vegala;NOUN;10;MElt
Altweltgeier;20;3;blibt;VERB;10;MElt
Altweltgeier;20;4;Naschtleng;NOUN;10;MElt
Altweltgeier;20;5;warend;ADV;10;MElt
Altweltgeier;20;6;110;NUM;10;MElt
Altweltgeier;20;7;bis;ADP;10;MElt
Altweltgeier;20;8;120;NUM;10;MElt
Altweltgeier;20;9;Tag;NOUN;10;MElt
Altweltgeier;20;10;.;PUNCT;10;MElt
Altweltgeier;21;1;Wia;ADV;10;MElt
Altweltgeier;21;2;àlla;ADJ;10;MElt
Altweltgeier;21;3;Gaijer;NOUN;10;MElt
Altweltgeier;21;4;ärnärt;VERB;10;MElt
Altweltgeier;21;5;ar;PRON;10;MElt
Altweltgeier;21;6;sech;PRON;10;MElt
Altweltgeier;21;7;mett;ADV;10;MElt
Altweltgeier;21;8;Ààsa;VERB;10;MElt
Altweltgeier;21;9;.;PUNCT;10;MElt
Altweltgeier;22;1;Se;PRON;10;MElt
Altweltgeier;22;2;laawa;VERB;10;MElt
Altweltgeier;22;3;en;ADP;10;MElt
Altweltgeier;22;4;Kolonia;NOUN;10;MElt
Altweltgeier;22;5;un;CONJ;10;MElt
Altweltgeier;22;6;fliaga;ADJ;10;MElt
Altweltgeier;22;7;salta-n-allai;NUM;10;MElt
Altweltgeier;22;8;,;VERB;10;MElt
Altweltgeier;22;9;sondern;AUX;10;MElt
Altweltgeier;22;10;d';DET;10;MElt
Altweltgeier;22;11;maischta;ADJ;10;MElt
Altweltgeier;22;12;Zitt;NOUN;10;MElt
Altweltgeier;22;13;en;ADP;10;MElt
Altweltgeier;22;14;Schwàrma;NOUN;10;MElt
Altweltgeier;22;15;.;PUNCT;10;MElt
Altweltgeier;23;1;Si;DET;10;MElt
Altweltgeier;23;2;Lawesràuim;NOUN;10;MElt
Altweltgeier;23;3;befendet;VERB;10;MElt
Altweltgeier;23;4;sech;PRON;10;MElt
Altweltgeier;23;5;maischtens;ADP;10;MElt
Altweltgeier;23;6;em;DET;10;MElt
Altweltgeier;23;7;Hochgeberg;NOUN;10;MElt
Altweltgeier;23;8;,;AUX;10;MElt
Altweltgeier;23;9;en;ADP;10;MElt
Altweltgeier;23;10;da;DET;10;MElt
Altweltgeier;23;11;hàlbsüdliga;ADJ;10;MElt
Altweltgeier;23;12;Glander;NOUN;10;MElt
Altweltgeier;23;13;.;PUNCT;10;MElt
Altweltgeier;24;1;Em;ADP;10;MElt
Altweltgeier;24;2;Frànkrich;NOUN;10;MElt
Altweltgeier;24;3;fendet;VERB;10;MElt
Altweltgeier;24;4;doch;CONJ;10;MElt
Altweltgeier;24;5;schu;ADV;10;MElt
Altweltgeier;24;6;zirka;ADJ;10;MElt
Altweltgeier;24;7;200;NUM;10;MElt
Altweltgeier;24;8;Parla;NOUN;10;MElt
Altweltgeier;24;9;em;DET;10;MElt
Altweltgeier;24;10;Zäntrumsmassiv;NOUN;10;MElt
Altweltgeier;24;11;un;CONJ;10;MElt
Altweltgeier;24;12;a;DET;10;MElt
Altweltgeier;24;13;Tail;NOUN;10;MElt
Altweltgeier;24;14;em;DET;10;MElt
Altweltgeier;24;15;Vercors;NOUN;10;MElt
Altweltgeier;24;16;.;PUNCT;10;MElt
Altweltgeier;25;1;Em;ADP;10;MElt
Altweltgeier;25;2;Schwytzer;NOUN;10;MElt
Altweltgeier;25;3;Jüra;NOUN;10;MElt
Altweltgeier;25;4;hann;AUX;10;MElt
Altweltgeier;25;5;sech;PRON;10;MElt
Altweltgeier;25;6;o;ADV;10;MElt
